pv efficiency (%),constant v (t/f),average v (kph),actual travel time (hr),arrival target (days),arrival,SoC at arrival (%),SoC<10% (times in 5m units),total E input (kWh),average E input (W),-,-
21.00,false,-182246330.35,65.5,5,TAKES MORE THAN 6 DAYS,10.00,67,644.90,307.10,-,-

time,speed (kph),SoC (%),solar input (W/m^2),final solar input (W),final solar input (Wh),regen input (W),total state output (Wh),output (W),air (W),roll (W),acc (W)
TAKES MORE THAN 6 DAYS,-1597893,100,870.7404950000957,2.1316998733077036E11,1.775705994465317E10,-7.3822644E7,0.0,0.0,7.105725830185199E11,-6368071.14461,406565.08237548353
TAKES MORE THAN 6 DAYS,-1757682,100,878.0534577925449,2.5793582786008E11,2.1486054460744663E10,-8.12049E7,0.0,0.0,8.597926475749999E11,-7004871.737682,447216.09475736966
TAKES MORE THAN 6 DAYS,-1933450,100,879.2849615750914,3.1210256793011237E11,2.599814390857836E10,-8.932539E7,0.0,0.0,1.0403491035657499E12,-7705360.215728,491943.2000887689
TAKES MORE THAN 6 DAYS,-2126795,100,887.2295142303731,3.776441836368102E11,3.145776049694629E10,-9.8257908E7,0.0,0.0,1.25882187723548E12,-8475888.411634,541131.1082660398
TAKES MORE THAN 6 DAYS,-2339474,100,887.4599244524461,4.5694958180813745E11,3.806390016461785E10,-1.08083682E8,0.0,0.0,1.52317399794543E12,-9323486.382742,595256.126779912
TAKES MORE THAN 6 DAYS,-2573421,100,894.3272021267838,5.529092427720204E11,4.6057339922909294E10,-1.18892046E8,0.0,0.0,1.8430404072988699E12,-1.0255836325294001E7,654776.2436022409
TAKES MORE THAN 6 DAYS,-2830763,100,894.7917693728658,6.690203714876405E11,5.5729396944920456E10,-1.30781238E8,0.0,0.0,2.2300784631218296E12,-1.128141604499E7,720250.2040586902
TAKES MORE THAN 6 DAYS,-3113839,100,900.6358337531958,8.095145724239048E11,6.743256388291127E10,-1.43859324E8,0.0,0.0,2.69839352233532E12,-1.24095511281E7,792273.3925126716
TAKES MORE THAN 6 DAYS,-3425222,100,900.8697255468453,9.795129118245663E11,8.159342555498637E10,-1.58245248E8,0.0,0.0,3.26505581539328E12,-1.3650506240910001E7,871505.3116436575
TAKES MORE THAN 6 DAYS,-3767744,100,901.8977210147102,1.1852108160473455E12,9.872806097674388E10,-1.74069756E8,0.0,0.0,3.9507167740345195E12,-1.501556338639E7,958660.4226877419
TAKES MORE THAN 6 DAYS,-4144518,100,902.1319405158124,1.43410504779365E12,1.1946095048121103E11,-1.91476698E8,0.0,0.0,4.780365618881029E12,-1.651711320364E7,1054517.3051970787
TAKES MORE THAN 6 DAYS,-4558969,100,902.3662208428523,1.7352669950605947E12,1.4454774068854755E11,-2.1062433E8,0.0,0.0,5.78424032269175E12,-1.8168824524004E7,1159973.6155965053
TAKES MORE THAN 6 DAYS,-5014865,100,902.6005620116265,2.0996732444975754E12,1.7490278126664804E11,-2.31686742E8,0.0,0.0,6.9989295216962295E12,-1.9985696542182E7,1275963.6493486061
TAKES MORE THAN 6 DAYS,-5516351,100,902.8349640379352,2.540605159336557E12,2.116324097727352E11,-2.54855412E8,0.0,0.0,8.468704442125079E12,-2.1984267500678E7,1403568.2580669601
TAKES MORE THAN 6 DAYS,-6067986,100,903.0694269375826,3.0741323690973936E12,2.5607522634581287E11,-2.80340928E8,0.0,0.0,1.0247130532730879E13,-2.4182692946468E7,1543923.2519217688
TAKES MORE THAN 6 DAYS,-6674784,100,903.3039507263775,3.7197005082035156E12,3.0985105233335284E11,-3.08375004E8,0.0,0.0,1.239902659362812E13,-2.6600967458226E7,1698320.156993664
TAKES MORE THAN 6 DAYS,-7342262,100,902.6864529364334,4.500838213610702E12,3.749198231937715E11,-3.39212496E8,0.0,0.0,1.500282143525312E13,-2.9261055074104E7,1868142.09695765
TAKES MORE THAN 6 DAYS,-8076488,100,902.1251831545862,5.446014161436734E12,4.5365297964768E11,-3.73133712E8,0.0,0.0,1.815341066729408E13,-3.218716319007E7,2054964.5504369081
TAKES MORE THAN 6 DAYS,-8884136,100,896.7317199392185,6.589677320337914E12,5.4892012078414825E11,-4.10447058E8,0.0,0.0,2.1965624210202227E13,-3.5405872987688E7,2260454.593648993
TAKES MORE THAN 6 DAYS,-9772549,100,896.1739450582988,7.973509316092869E12,6.64193326030536E11,-4.51491726E8,0.0,0.0,2.6578400843926066E13,-3.8946465503568E7,2486508.296797386
TAKES MORE THAN 6 DAYS,-10749803,100,889.516932570843,9.647946985908482E12,8.036739839261766E11,-4.96640886E8,0.0,0.0,3.215986338933047E13,-4.2841104228258E7,2735149.966717687
TAKES MORE THAN 6 DAYS,-11824783,100,888.1098077214547,1.167401663775627E13,9.724455859250973E11,-5.46304962E8,0.0,0.0,3.891343290608783E13,-4.7125226389584E7,3008678.703028612
TAKES MORE THAN 6 DAYS,-13007261,100,881.4511431367289,1.4125561389885018E13,1.1766592637774219E12,-6.00935454E8,0.0,0.0,4.708525315819887E13,-5.183773859432E7,3309531.0017404296
TAKES MORE THAN 6 DAYS,-14307987,100,880.6717157702088,1.709192936264008E13,1.4237577159079187E12,-6.6102897E8,0.0,0.0,5.697315125353174E13,-5.7021512453752E7,3640491.4297220223
TAKES MORE THAN 6 DAYS,-15738785,100,873.7834907535187,2.068123509560067E13,1.722746883463536E12,-7.27131846E8,0.0,0.0,6.893750903486087E13,-6.2723671524794E7,4004546.068549887
TAKES MORE THAN 6 DAYS,-17312663,100,872.4631012214237,2.5024295614801867E13,2.0845238247129956E12,-7.99845018E8,0.0,0.0,8.341438330411942E13,-6.899603476444E7,4404992.431621382
TAKES MORE THAN 6 DAYS,-19043929,100,864.4987674785226,3.027939722344154E13,2.52227378871268E12,-8.79829482E8,0.0,0.0,1.0093139512537942E14,-7.5895638240884E7,4845494.422711352
TAKES MORE THAN 6 DAYS,-20948321,100,856.1748417857527,3.66380726668333E13,3.0519514531472134E12,-9.67812426E8,0.0,0.0,1.2212698704172406E14,-8.348519163075E7,5330036.537174936
TAKES MORE THAN 6 DAYS,-23043153,100,847.8614959800506,4.433206945641547E13,3.6928613857194087E12,-1.064593656E9,0.0,0.0,1.477736508225355E14,-9.183371731521401E7,5863052.098579698
TAKES MORE THAN 6 DAYS,-25347468,100,846.5730819279222,5.3641803800916484E13,4.468362256616343E12,-1.171052988E9,0.0,0.0,1.7880610723461306E14,-1.01017085133902E8,6449349.980630118
TAKES MORE THAN 6 DAYS,-27882214,100,837.8432686871141,6.490658402664909E13,5.406718449419869E12,-1.28815827E9,0.0,0.0,2.1635538411052172E14,-1.1111879495157E8,7094288.642596905
TAKES MORE THAN 6 DAYS,-30670435,100,829.1266198128535,7.853696777698244E13,6.542129415822637E12,-1.416974076E9,0.0,0.0,2.617900070141113E14,-1.22230667925338E8,7803712.011000934
TAKES MORE THAN 6 DAYS,-33737478,100,818.4068742792682,9.502973068897438E13,7.915976566391565E12,-1.55867145E9,0.0,0.0,3.1676589483014375E14,-1.34453733413594E8,8584086.876004804
TAKES MORE THAN 6 DAYS,-37111225,100,809.0870607253838,1.1498597547043352E14,9.578331756687111E12,-1.714538574E9,0.0,0.0,3.8328672335533406E14,-1.4789910284212E8,9442493.731653396
TAKES MORE THAN 6 DAYS,-40822347,100,799.0671505381058,1.391330305503296E14,1.1589781444842455E13,-1.885992402E9,0.0,0.0,4.63776920800679E14,-1.62689013126332E8,1.0386745852746567E7
TAKES MORE THAN 6 DAYS,-44904581,100,797.6334571714701,1.683509713100507E14,1.4023635910127223E13,-2.074591638E9,0.0,0.0,5.611700718966498E14,-1.7895792226463202E8,1.1425425933876885E7
TAKES MORE THAN 6 DAYS,-49395039,100,786.3944528655189,2.0370467406520225E14,1.6968599349631348E13,-2.282050764E9,0.0,0.0,6.790157645004456E14,-1.9685370927398401E8,1.2567959367505135E7
TAKES MORE THAN 6 DAYS,-54334542,100,776.0458736630145,2.4648266005055175E14,2.053200558221096E13,-2.510255832E9,0.0,0.0,8.216090695468836E14,-2.16539082809938E8,1.382476080011131E7
TAKES MORE THAN 6 DAYS,-59767996,100,765.3317293884004,2.982440199068957E14,2.484372685824441E13,-2.76128139E9,0.0,0.0,9.941469560061656E14,-2.38192989786654E8,1.5207234132194612E7
TAKES MORE THAN 6 DAYS,-65744795,100,753.80152447373,3.608752664556708E14,3.006090969575738E13,-3.037409508E9,0.0,0.0,1.2029178001340275E15,-2.62012284852486E8,1.6727955713462187E7
TAKES MORE THAN 6 DAYS,-72319274,100,742.7754736843578,4.3665907611434894E14,3.6373701040325266E13,-3.341150442E9,0.0,0.0,1.455530523524752E15,-2.8821350420779E8,1.8400747620904632E7
TAKES MORE THAN 6 DAYS,-79551201,100,730.7465580824725,5.283574897944278E14,4.4012178899875836E13,-3.675265482E9,0.0,0.0,1.7611919294396592E15,-3.17034861149958E8,2.0240833374706417E7
TAKES MORE THAN 6 DAYS,-87506321,100,719.4297758061364,6.393125711169471E14,5.3254737174041695E13,-4.042792026E9,0.0,0.0,2.1310422301941678E15,-3.48738345960676E8,2.2264911216321398E7
TAKES MORE THAN 6 DAYS,-96256953,100,706.4739918758285,7.735682174414226E14,6.443823251287051E13,-4.447071216E9,0.0,0.0,2.5785610839231375E15,-3.83612177948188E8,2.449140142197759E7
TAKES MORE THAN 6 DAYS,-105882648,100,694.894979119633,9.360175420965571E14,7.79702612566432E13,-4.891778304E9,0.0,0.0,3.120058868685701E15,-4.21973400960118E8,2.694054706003101E7
TAKES MORE THAN 6 DAYS,-116470912,100,681.7065103841377,1.1325812354366995E15,9.434401691187706E13,-5.380956126E9,0.0,0.0,3.7752712193228415E15,-4.6417073975185204E8,2.9634597186154395E7
TAKES MORE THAN 6 DAYS,-128118003,100,669.2696670959083,1.3704233033834485E15,1.1415626117184127E14,-5.919051726E9,0.0,0.0,4.568078155932325E15,-5.10587808509926E8,3.2598054156842005E7
TAKES MORE THAN 6 DAYS,-140929803,100,655.8793778961427,1.658212206449537E15,1.3812907679724644E14,-6.510956886E9,0.0,0.0,5.52737454728497E15,-5.61646593273752E8,3.585786598435781E7
TAKES MORE THAN 6 DAYS,-155022783,100,643.2513187956736,2.006436780095078E15,1.6713618378192E14,-7.162052562E9,0.0,0.0,6.688123178682355E15,-6.17811247384016E8,3.944364617096198E7
TAKES MORE THAN 6 DAYS,-170525061,100,629.6804256989691,2.427788520412456E15,2.022347837503576E14,-7.878257814E9,0.0,0.0,8.092629037577082E15,-6.79592369513862E8,4.338801262001008E7
TAKES MORE THAN 6 DAYS,-187577567,100,615.454961164159,2.937624110761675E15,2.4470408842644753E14,-8.666083566E9,0.0,0.0,9.792081069028294E15,-7.47551607769526E8,4.7726816629938915E7
TAKES MORE THAN 6 DAYS,-206335323,100,601.1748196266768,3.554525187719188E15,2.960919481370084E14,-9.53269191E9,0.0,0.0,1.1848418062202534E16,-8.22306772459312E8,5.2499500124884695E7
TAKES MORE THAN 6 DAYS,-226968855,100,587.701002179249,4.3009754853167805E15,3.582712579268878E14,-1.048596108E10,0.0,0.0,1.4336585797841946E16,-9.04537444488132E8,5.7749443725541554E7
TAKES MORE THAN 6 DAYS,-249665740,100,573.1800807128931,5.204180365177169E15,4.335082244192582E14,-1.1534557188E10,0.0,0.0,1.7347268815388754E16,-9.94991183719834E8,6.352438809809571E7
TAKES MORE THAN 6 DAYS,-274632314,100,558.7744617622895,6.297058255926968E15,5.2454495271871644E14,-1.268801289E10,0.0,0.0,2.0990195211034812E16,-1.094490311221762E9,6.987683698364066E7
TAKES MORE THAN 6 DAYS,-302095545,100,543.8227800267033,7.619440500554691E15,6.346993936962058E14,-1.3956814158E10,0.0,0.0,2.5398136128921952E16,-1.203939330605438E9,7.686450602638963E7
TAKES MORE THAN 6 DAYS,-332305099,100,528.8692779643953,9.219522997464994E15,7.67986265688834E14,-1.5352495536E10,0.0,0.0,3.073174456466382E16,-1.324333262361704E9,8.455096395683615E7
TAKES MORE THAN 6 DAYS,-365535608,100,513.9201089738299,1.1155622823454686E16,9.292633811937754E14,-1.6887745056E10,0.0,0.0,3.7185410775274408E16,-1.45676659120643E9,9.300606310044757E7
TAKES MORE THAN 6 DAYS,-402089168,100,498.3738655565748,1.3498303612554436E16,1.1244086909257845E15,-1.8576519528E10,0.0,0.0,4.4994346875316336E16,-1.602443243805684E9,1.0230666299866074E8
TAKES MORE THAN 6 DAYS,-442298084,100,483.0024270711578,1.633294739383891E16,1.3605345179067812E15,-2.0434171464E10,0.0,0.0,5.4443159629611632E16,-1.762687570794808E9,1.1253733571035841E8
TAKES MORE THAN 6 DAYS,-486527892,100,467.2258546421635,1.9762866386228936E16,1.6462467699728702E15,-2.2477588602E10,0.0,0.0,6.5876223102593464E16,-1.9389563330914001E9,1.2379107111334614E8
TAKES MORE THAN 6 DAYS,-535180681,100,440.6193318022593,2.3913068379113292E16,1.9919585959801372E15,-2.4725347458E10,0.0,0.0,7.9710229927057936E16,-2.13285196640054E9,1.36170174560777E8
TAKES MORE THAN 6 DAYS,-588698749,100,424.4601364687231,2.8934812724189456E16,2.4102698999249815E15,-2.7197882166E10,0.0,0.0,9.6449377943646704E16,-2.346137163040594E9,1.497871920168547E8
TAKES MORE THAN 6 DAYS,-647568623,100,408.94100260189447,3.5011123439258404E16,2.916426582490225E15,-2.991767037E10,0.0,0.0,1.167037472135116E17,-2.58075087543182E9,1.647659084706123E8
TAKES MORE THAN 6 DAYS,-712325485,100,393.1387831114471,4.2363459387164568E16,3.5288761669508085E15,-3.2909437386E10,0.0,0.0,1.41211533948130672E17,-2.838825962975002E9,1.8124250206560135E8
TAKES MORE THAN 6 DAYS,-783558033,100,377.0019711405307,5.1259785910486048E16,4.2699401663434875E15,-3.6200381112E10,0.0,0.0,1.70865955958294016E17,-3.12270856057678E9,1.9936675318813744E8
TAKES MORE THAN 6 DAYS,-861913836,100,359.92327939523915,6.20243409696552E16,5.166627602772278E15,-3.9820419198E10,0.0,0.0,2.0674780644785872E17,-3.43497940359168E9,2.1930341843121582E8
TAKES MORE THAN 6 DAYS,-948105219,100,343.81493561849385,7.5049452549869856E16,6.251619397404159E15,-4.380246108E10,0.0,0.0,2.5016484537014192E17,-3.778477343950848E9,2.412337694340968E8
TAKES MORE THAN 6 DAYS,-1042915740,100,327.5935251459576,9.0809837702071472E16,7.564459480582554E15,-4.8182707188E10,0.0,0.0,3.0269946289787174E17,-4.156325083563044E9,2.6535715004141033E8
TAKES MORE THAN 6 DAYS,-1147207314,100,310.8541151285501,1.0987990367824992E17,9.152995976398218E15,-5.300097789E10,0.0,0.0,3.6626634987423002E17,-4.5719575945279045E9,2.9189286321359944E8
TAKES MORE THAN 6 DAYS,-1261928045,100,294.5336401290456,1.32954683496144112E17,1.1075125135228804E16,-5.8301075658E10,0.0,0.0,4.4318228302855053E17,-5.029153343546473E9,3.210821403752E8
TAKES MORE THAN 6 DAYS,-1388120849,100,277.6842253768414,1.60875166996055584E17,1.340090141077143E16,-6.4131183186E10,0.0,0.0,5.3625056183239597E17,-5.532068672684008E9,3.5319035807662374E8
TAKES MORE THAN 6 DAYS,-1526932933,10,697.055798504055,690.0852405190145,57.48410053523391,0.0,3.236283281576422E8,3.8850939754818993E9,0.0,0.0,3.885093975481899E9
TAKES MORE THAN 6 DAYS,0,11,682.5515774825508,675.7260617077253,56.28798094025352,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,12,665.3150081995407,658.6618581175453,54.86653278119152,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,13,648.0873431298664,641.6064696985678,53.4458189258907,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,14,629.1635285988096,622.8718933128215,51.88522871295803,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,608.5448891866611,602.4594402947945,50.18487137655638,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,16,585.2286845775905,579.3763977318146,48.26205393106015,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,17,561.7906320780526,556.172725757272,46.32918805558076,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,18,533.997373711889,528.6573999747702,44.03716141789836,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,18,505.411783331148,500.3576654978366,41.679793535969786,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,19,473.61373225751015,468.877594934935,39.05750365808009,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,20,440.0543971122178,435.6538531410956,36.28996596665326,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,20,401.5864387868251,397.5705743989568,33.1176288474331,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,345.3104965269565,341.85739156168694,28.476720717088522,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,190.23089661274534,188.32858764661788,15.687771350963269,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,38.01655335539443,37.636387821840486,3.1351111055593126,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,10.97115874061854,10.861447153212355,0.9047585478625891,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,5.05966877086895,5.009072083160261,0.4172557045272497,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,2.527864442808327,2.5025857983802435,0.20846539700507427,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
