pv efficiency (%),constant v (t/f),average v (kph),actual travel time (hr),arrival target (days),arrival,SoC at arrival (%),SoC<10% (times in 5m units),total E input (kWh),average E input (W),-,-
22.50,false,67.85,41.0,6,Day6 10:35~10:40,32.16,0,505.60,349.42,-,-

time,speed (kph),SoC (%),solar input (W/m^2),final solar input (W),final solar input (Wh),regen input (W),total state output (Wh),output (W),air (W),roll (W),acc (W)
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,2.7225283138656033,2.695303030726947,0.2245187424595547,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,9.075094379552011,8.984343435756491,0.7483958081985157,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,16.335169883193622,16.171818184361687,1.3471124547573285,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,26.317773700700833,26.054595963693824,2.1703478437756956,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,37,47.202745969518325,46.73071850982314,3.8926688518682675,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,38,87.16616187322192,86.2945002544897,7.188331871198993,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,38,134.45097186748194,133.1064621488071,11.087768296995632,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,38,191.73325965298787,189.81592705645798,15.811666723802949,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,39,224.50433109745072,222.2592877864762,18.514198672613468,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,39,217.2893503479109,215.11645684443178,17.919200855141167,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,39,240.9900903384028,238.58018943501878,19.873729779937065,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,40,312.08505413540246,308.96420359404846,25.736718159384235,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,40,364.95220609085897,361.3026840299504,30.096513579694868,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,41,394.17791412647875,390.23613498521394,32.50667004426832,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,42,421.5976211345934,417.38164492324745,34.76789102210651,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,42,447.32605293312815,442.8527924037968,36.889637607236274,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,43,472.9582752387037,468.2286924863167,39.00345008411018,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,44,497.8215051208012,492.8432900695932,41.05384606279711,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,45,519.8387342280682,514.6403468857875,42.8695408955861,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,46,542.0080862969002,536.5880054339311,44.69778085264646,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,548.5378032300872,543.0524251977863,45.236267018975596,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,47,319.2567780642945,316.06421028365156,26.328148716628174,0.0,32.76962019808889,393.3927994968654,165.77249999999998,104.342224,73.27807549686541
Day2 8:0~8:5,31,47,324.50604160148987,321.260981185475,26.761039732750064,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 8:5~8:10,31,47,320.1607472243284,316.95913975208515,26.402696341348694,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 8:10~8:15,31,47,337.402151248729,334.02812973624174,27.824543207028935,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 8:15~8:20,31,47,387.4976225614983,383.6226463358833,31.95576643977908,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 8:20~8:25,31,47,427.2829584524153,423.0101288678911,35.23674373469533,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 8:25~8:30,31,47,444.36187142340214,439.9182527091681,36.6451904506737,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 8:30~8:35,31,47,462.00283702608687,457.382808655826,38.09998796103031,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 8:35~8:40,31,47,486.3991207105085,481.5351295034034,40.11187628763351,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 8:40~8:45,31,48,486.0794870638011,481.21869219316306,40.08551705969048,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 8:45~8:50,31,48,457.7295362837997,453.1522409209617,37.74758166871611,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 8:50~8:55,31,48,453.0855846991327,448.5547288521413,37.36460891338337,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 8:55~8:60,31,48,491.2735548798727,486.3608193310739,40.51385625027846,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 9:0~9:5,31,49,529.25930637049,523.9667133067851,43.646427218455194,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 9:5~9:10,31,49,551.3784029038515,545.8646188748129,45.47052275227191,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 9:10~9:15,31,50,573.6696160926889,567.9329199317621,47.30881223031578,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 9:15~9:20,31,50,598.7787779239801,592.7909901447402,49.379489479056865,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 9:20~9:25,31,51,623.9211392580684,617.6819278654876,51.45290459119512,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 9:25~9:30,31,51,656.070495646018,649.5097906895578,54.104165564440166,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 9:30~9:35,31,52,678.1373400028345,671.3559666028062,55.92395201801376,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 9:35~9:40,31,52,692.9132727966985,685.9841400687314,57.14247886772533,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 9:40~9:45,31,53,706.2924956902092,699.2295707333071,58.245823242084484,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 9:45~9:50,31,54,727.0606441457063,719.7900377042492,59.95851014076396,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 9:50~9:55,31,54,740.5973928601636,733.191418931562,61.074845196999114,0.0,26.665556509199998,320.11472399999997,165.77249999999998,104.342224,0.0
Day2 9:55~9:60,31,56,910.1516452494259,923.0335514459913,76.88869483545108,0.0,0.0,0.0,0.0,0.0,73.27807549686541
Day2 10:0~10:5,0,57,916.199684289938,907.0376874470386,75.55623936433831,0.0,0.0,0.0,0.0,0.0,0.0
Day2 10:5~10:10,0,59,919.464687291018,910.2700404181078,75.82549436682838,0.0,0.0,0.0,0.0,0.0,0.0
Day2 10:10~10:15,0,60,924.353132512694,915.109601187567,76.22862977892433,0.0,0.0,0.0,0.0,0.0,0.0
Day2 10:15~10:20,0,62,928.5549601969608,919.2694105949912,76.57514190256276,0.0,0.0,0.0,0.0,0.0,0.0
Day2 10:20~10:25,0,63,932.5187321537226,923.1935448321854,76.90202228452104,0.0,0.0,0.0,0.0,0.0,0.0
Day2 10:25~10:30,0,64,852.4562811610601,843.9317183494495,70.29951213850914,0.0,43.40891068511111,521.1153743710818,249.08999999999997,130.42778,91.59759437108178
Day2 10:30~10:35,38,64,863.2135676867084,854.5814320098415,71.18663328641979,0.0,41.03381469251111,492.6028174371081,289.97249999999997,143.470558,9.159759437108177
Day2 10:35~10:40,41,65,870.9676921114108,862.2580151902966,71.82609266535171,0.0,47.06330009991111,564.9855954371081,349.3125,156.513336,9.159759437108177
Day2 10:40~10:45,45,65,885.6612884586064,876.8046755740203,73.03782947531589,0.0,53.55260150731111,642.8883734371082,414.17249999999996,169.556114,9.159759437108177
Day2 10:45~10:50,49,65,893.6879535397469,884.7510740043494,73.6997644645623,0.0,60.501718914711105,726.3111514371082,484.55249999999995,182.598892,9.159759437108177
Day2 10:50~10:55,53,66,900.8888143117279,891.8799261686107,74.29359784984527,0.0,71.41258744062222,857.2939668742163,580.29,208.684448,18.319518874216353
Day2 10:55~10:60,58,65,908.5860006847462,899.5001406778987,74.92836171846896,0.0,80.4294391369111,965.539485437108,684.6524999999999,221.727226,9.159759437108177
Day2 11:0~11:5,63,65,915.1437740213573,905.9923362811437,75.46916161221927,0.0,94.74581991282221,1137.4048008742163,821.2724999999999,247.812782,18.319518874216353
Day2 11:5~11:10,69,64,922.4257061118415,913.201449050723,76.06968070592522,0.0,107.48430735911111,1290.3278194371082,970.3124999999999,260.85556,9.159759437108177
Day2 11:10~11:15,75,63,928.8042636901592,919.5162210532577,76.59570121373636,0.0,126.2120478850222,1515.1506348742162,1159.8899999999999,286.941116,18.319518874216353
Day2 11:15~11:20,82,62,938.3903569491204,929.0064533796292,77.3862375665231,0.0,150.00653406833334,1800.7987283113246,1397.25,326.06945,27.479278311324535
Day2 11:20~11:25,90,60,943.8717285542408,934.4330112686985,77.83826983868258,0.0,175.8585471720222,2111.147024874216,1690.6725,352.155006,18.319518874216353
Day2 11:25~11:30,99,58,948.2231109852402,938.7408798753878,78.1971152936198,0.0,206.6508581053333,2480.8026183113243,2012.0399999999997,391.28334,27.479278311324535
Day2 11:30~11:35,108,55,953.2599269840775,943.7273277142367,78.61248639859592,0.0,204.361834222,2453.32334,2012.0399999999997,391.28334,0.0
Day2 11:35~11:40,108,53,957.1558968483049,947.5843378798219,78.93377534538917,0.0,204.361834222,2453.32334,2012.0399999999997,391.28334,0.0
Day2 11:40~11:45,108,50,960.8205935980926,951.2123876621117,79.2359918922539,0.0,204.361834222,2453.32334,2012.0399999999997,391.28334,0.0
Day2 11:45~11:50,108,48,964.253080387293,954.61054958342,79.51905878029889,0.0,204.361834222,2453.32334,2012.0399999999997,391.28334,0.0
Day2 11:50~11:55,108,45,967.4524908024844,957.7779658944595,79.78290455900847,0.0,204.361834222,2453.32334,2012.0399999999997,391.28334,0.0
Day2 11:55~11:60,108,43,968.3791302598526,958.6953389572541,79.85932173513926,0.0,204.361834222,2453.32334,2012.0399999999997,391.28334,0.0
Day2 12:0~12:5,108,40,970.4110524429667,960.706941918537,80.02688826181414,0.0,204.361834222,2453.32334,2012.0399999999997,391.28334,0.0
Day2 12:5~12:10,108,38,971.5923182267454,961.876395044478,80.12430370720502,0.0,204.361834222,2453.32334,2012.0399999999997,391.28334,0.0
Day2 12:10~12:15,108,35,974.3227789542095,964.5795511646675,80.3494766120168,0.0,204.361834222,2453.32334,2012.0399999999997,391.28334,0.0
Day2 12:15~12:20,108,33,974.5706755329755,964.8249687776457,80.36991989917789,0.0,204.361834222,2453.32334,2012.0399999999997,391.28334,0.0
Day2 12:20~12:25,108,30,974.8237679314744,965.0755302521596,80.3907916700049,0.0,204.361834222,2453.32334,2012.0399999999997,391.28334,0.0
Day2 12:25~12:30,108,28,973.5182348989979,963.7830525500079,80.28312827741566,0.0,204.361834222,2453.32334,2012.0399999999997,391.28334,0.0
Day2 12:30~12:35,108,31,973.5182348989979,1676.4661489811401,139.64963021012898,4452.0,0.0,0.0,1938.2099999999998,378.240562,9.159759437108177
Day2 12:35~12:40,106,28,971.0418494267217,961.3314309324544,80.07890819667345,0.0,197.1253318146,2366.450562,1938.2099999999998,378.240562,0.0
Day2 12:40~12:45,106,31,969.0128435414613,1646.3579781371789,137.141619578827,4368.0,0.0,0.0,1865.7599999999998,365.197784,9.159759437108177
Day2 12:45~12:50,104,29,966.0605746656264,956.39996891897,79.6681174109502,0.0,190.00378340719996,2280.9577839999997,1865.7599999999998,365.197784,0.0
Day2 12:50~12:55,104,32,961.7001899803746,1615.0495232805708,134.53362528927155,4284.0,0.0,0.0,1794.6899999999998,365.197784,0.0
Day2 12:55~12:60,102,30,958.3180799543238,948.7348991547806,79.02961709959322,0.0,184.0836524072,2209.887784,1794.6899999999998,365.197784,0.0
Day2 13:0~13:5,102,28,953.5282686196921,943.9929859334951,78.63461572826014,0.0,184.0836524072,2209.887784,1794.6899999999998,365.197784,0.0
Day2 13:5~13:10,102,30,948.7952114253205,1580.2016889421998,131.63080068888524,4200.0,0.0,0.0,1724.9999999999998,352.155006,9.159759437108177
Day2 13:10~13:15,100,28,942.6696864387442,933.2429895743568,77.73914103154392,0.0,177.1920119998,2127.155006,1724.9999999999998,352.155006,0.0
Day2 13:15~13:20,100,31,937.5226132773981,1555.9956389446238,129.61443672408717,4158.0,0.0,0.0,1690.6725,352.155006,0.0
Day2 13:20~13:25,99,29,930.9927026943247,921.6827756673815,76.77617521309288,0.0,174.33253124979996,2092.8275059999996,1690.6725,352.155006,0.0
Day2 13:25~13:30,99,31,920.9489564668136,1529.3929687021453,127.3984342928887,4116.0,0.0,0.0,1656.6899999999998,352.155006,0.0
Day2 13:30~13:35,98,29,913.181085927878,904.0492750685992,75.30730461321431,0.0,171.50178899979997,2058.8450059999996,1656.6899999999998,352.155006,0.0
Day2 13:35~13:40,98,32,905.8762157055548,1503.2147997796317,125.21779282164331,4074.0,0.0,0.0,1623.0524999999998,339.112228,9.159759437108177
Day2 13:40~13:45,97,30,897.519502054072,888.5443070335313,74.01574077589315,0.0,167.61332184239998,2012.1647279999997,1623.0524999999998,339.112228,0.0
Day2 13:45~13:50,97,28,889.9363428914962,881.0369794625813,73.39038038923302,0.0,167.61332184239998,2012.1647279999997,1623.0524999999998,339.112228,0.0
Day2 13:50~13:55,97,31,881.2541145435318,1466.1032417980964,122.12640004178142,4032.0,0.0,0.0,1589.7599999999998,339.112228,0.0
Day2 13:55~13:60,96,29,866.1833391958598,857.5215058039013,71.43154143346497,0.0,164.84005659239997,1978.8722279999997,1589.7599999999998,339.112228,0.0
Day2 14:0~14:5,96,31,857.0241712055004,1432.2313478934452,119.30487127952398,3990.0,0.0,0.0,1556.8124999999998,339.112228,0.0
Day2 14:5~14:10,95,29,846.8939387283025,838.4249993410194,69.84080244510692,0.0,162.09552984239997,1945.9247279999997,1556.8124999999998,339.112228,0.0
Day2 14:10~14:15,95,32,836.6421511288792,1402.2723980175901,116.80929075486526,3948.0,0.0,0.0,1524.2099999999998,339.112228,0.0
Day2 14:15~14:20,94,30,825.4613245091381,817.2067112640467,68.07331904829509,0.0,159.37974159239997,1913.3222279999995,1524.2099999999998,339.112228,0.0
Day2 14:20~14:25,94,28,812.1747720768033,804.0530243560353,66.97761692885774,0.0,159.37974159239997,1913.3222279999995,1524.2099999999998,339.112228,0.0
Day2 14:25~14:30,94,30,787.173654949707,1342.4564312313423,111.82662072157082,3906.0,0.0,0.0,1491.9524999999999,326.06945,9.159759437108177
Day2 14:30~14:35,93,28,771.7452558822313,764.027803323409,63.64351601683997,0.0,155.606228435,1868.0219499999998,1491.9524999999999,326.06945,0.0
Day2 14:35~14:40,93,30,765.5335080396197,1308.7110079592235,109.01562696300331,3864.0,0.0,0.0,1460.04,326.06945,0.0
Day2 14:40~14:45,92,32,944.135563665099,1003.3924038067593,83.58258723710304,0.0,0.0,0.0,0.0,0.0,228.99398592770441
Day2 14:45~14:50,0,34,884.8919974191814,876.0430774449896,72.97438835116763,0.0,0.0,0.0,0.0,0.0,0.0
Day2 14:50~14:55,0,35,850.0981569255473,841.5971753562918,70.1050447071791,0.0,0.0,0.0,0.0,0.0,0.0
Day2 14:55~14:60,0,36,898.2904565036472,889.3075519386107,74.07931907648627,0.0,0.0,0.0,0.0,0.0,0.0
Day2 15:0~15:5,0,38,936.8558059451651,927.4872478857134,77.25968774887993,0.0,0.0,0.0,0.0,0.0,0.0
Day2 15:5~15:10,0,39,934.0339511079808,924.693611596901,77.02697784602185,0.0,0.0,0.0,0.0,0.0,0.0
Day2 15:10~15:15,0,40,696.6034093359143,689.6373752425552,57.44679335770485,0.0,22.863161461066664,274.46772462264903,91.2525,78.256668,54.95855662264907
Day2 15:15~15:20,23,41,672.0122732538715,665.2921505213328,55.418836138427025,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 15:20~15:25,23,42,632.0133917918857,625.6932578739669,52.120248380901444,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 15:25~15:30,23,42,523.4821866704191,518.2473648037148,43.17000548814945,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 15:30~15:35,23,42,451.73410293443,447.21676190508566,37.25315626669364,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 15:35~15:40,23,43,478.2393473713861,473.45695389767224,39.4389642596761,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 15:40~15:45,23,43,508.1687001333084,503.0870131319753,41.90714819389354,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 15:45~15:50,23,44,534.2240310515361,528.8817907410207,44.055853168727026,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 15:50~15:55,23,44,549.2880044822676,543.795124437445,45.298133865639166,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 15:55~15:60,23,45,534.7063750196749,529.3593112694781,44.09563062874753,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 16:0~16:5,23,45,517.366056463041,512.1923958984106,42.6656265783376,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 16:5~16:10,23,46,501.0608966843204,496.05028771747715,41.32098896686585,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 16:10~16:15,23,46,472.8785022551886,468.14971723263676,38.99687144547864,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 16:15~16:20,23,47,454.9019571693687,450.352937597675,37.514399701886326,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 16:20~16:25,23,47,438.4994016965892,434.1144076796233,36.16173015971262,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 16:25~16:30,23,47,420.4355261494927,416.2311708879978,34.67205653497022,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 16:30~16:35,23,48,402.59588046304975,398.5699216584193,33.200874474146325,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 16:35~16:40,23,48,384.98802390782436,381.1381436687461,31.748807367606553,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 16:40~16:45,23,48,355.89599478835913,352.33703484047555,29.34967500221161,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 16:45~16:50,23,48,338.1537337750397,334.7721964372893,27.8865239632262,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 16:50~16:55,23,48,320.3806150687796,317.1768089180918,26.42082818287705,0.0,18.2851136944,219.509168,91.2525,78.256668,0.0
Day2 16:55~16:60,23,50,716.7757418488745,726.0955514171804,60.483759433051134,0.0,0.0,0.0,0.0,0.0,54.95855662264907
TAKES MORE THAN 6 DAYS,0,51,699.7287133181258,692.7314261849444,57.70452780120587,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,52,679.8810623955872,673.0822517716313,56.06775157257688,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,53,624.4668484048018,618.2221799207538,51.497907587398785,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,54,460.5066291445354,455.90156285309,37.9766001856624,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,54,360.26223842609573,356.6596160418348,29.70974601628484,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,55,470.55807294804214,465.85249221856174,38.80551260180619,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,56,554.60932440056,549.0632311565544,45.73696715534098,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,57,529.0824606285489,523.7916360222634,43.63184328065454,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,58,496.2364765619225,491.27411179630326,40.92313351263206,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,58,458.61696453715274,454.0307948917812,37.82076521448538,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,59,419.27811518202003,415.0853340301998,34.57660832471564,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,373.3277773125932,369.5944995394672,30.787221811637618,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,299.51775763992055,296.52258006352133,24.700330919291325,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,145.48445838736072,144.0296138034871,11.997666829830477,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,23.308763849527843,23.075676211032565,1.9222038283790126,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,9.318664865767504,9.22547821710983,0.7684823354852488,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,3.7264981885155852,3.6892332066304294,0.30731312611231476,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,1.8622817133205603,1.8436588961873546,0.15357678605240663,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
