pv efficiency (%),constant v (t/f),average v (kph),actual travel time (hr),arrival target (days),arrival,SoC at arrival (%),SoC<10% (times in 5m units),total E input (kWh),average E input (W),-,-
21.00,true,70.00,39.7,INVALID,Day6 9:15~9:20,31.74,259,459.64,321.20,-,-

time,speed (kph),SoC (%),solar input (W/m^2),final solar input (W),final solar input (Wh),regen input (W),total state output (Wh),output (W),air (W),roll (W),acc (W)
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,2.541026426274563,2.5156161620118174,0.20955082629558439,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,8.470088087581878,8.38538720670606,0.6985027543186147,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,15.24615855764738,15.093696972070907,1.2573049577735065,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,24.563255453987445,24.317622899447567,2.0256579875239824,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,16,44.0558962382171,43.61533727583493,3.6331575950770496,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,16,81.35508441500713,80.54153357085706,6.709109746452393,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,16,125.48757374298313,124.23269800555332,10.34858374386259,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,16,178.95104234278867,177.16153191936078,14.757555608882752,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,16,209.53737569095398,207.4420019340444,17.2799187611059,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,17,202.80339365805014,200.77535972146964,16.72458746479842,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,17,224.92408431584263,222.67484347268422,18.548814461274596,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,18,291.27938385970896,288.36659002111185,24.020936948758617,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,18,340.622059018135,337.21583842795366,28.09007934104854,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,19,367.89938651804687,364.2203926528664,30.33955870798377,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,19,393.49111305895383,389.55620192836426,32.45003162063274,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,20,417.5043160709196,413.3292729102103,34.43032843342052,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,441.42772355612345,437.01344632056225,36.403220078502834,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,22,464.63340477941443,459.9870707316203,38.31692299194397,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,22,485.18281861286357,480.33099042673496,40.01157150254702,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,23,505.8742138771068,500.81547173833576,41.71792879580337,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,24,511.96861634808135,506.8489301846005,42.22051588437722,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,22,297.9729928600082,294.99326293140814,24.572938802186297,0.0,133.18405600171113,1598.8482113050557,1127.0,247.812782,174.03542930505535
Day2 8:0~8:5,70,20,302.87230549472383,299.8435824397766,24.97697041723339,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 8:5~8:10,70,18,298.8166974093732,295.82853043527945,24.64251658525878,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 8:10~8:15,70,16,314.90867449881375,311.7595877538256,25.969573659893673,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 8:15~8:20,70,15,361.66444772406504,358.0478032468244,29.825382010460473,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 8:20~8:25,70,13,398.7974278889209,394.8094536100316,32.88762748571563,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 8:25~8:30,70,11,414.7377466618419,410.5903691952235,34.20217775396212,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 8:30~8:35,70,10,431.20264789101435,426.8906214121042,35.55998876362828,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 8:35~8:40,70,10,453.97251266314123,449.4327875365098,37.437751201791265,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 8:40~8:45,70,11,741.971005666854,786.761924401702,65.53726830266177,0.0,0.0,0.0,0.0,0.0,174.03542930505535
Day2 8:45~8:50,0,12,751.8296558610261,744.3113593024159,62.001136229891245,0.0,0.0,0.0,0.0,0.0,0.0
Day2 8:50~8:55,0,13,759.9750487620712,752.3752982744505,62.67286234626173,0.0,0.0,0.0,0.0,0.0,0.0
Day2 8:55~8:60,0,15,768.9907985103785,761.3008905252747,63.41636418075538,0.0,0.0,0.0,0.0,0.0,0.0
Day2 9:0~9:5,0,16,777.1531646986169,769.3816330516306,64.08949003320083,0.0,0.0,0.0,0.0,0.0,0.0
Day2 9:5~9:10,0,17,785.5277491155505,777.672471624395,64.7801168863121,0.0,0.0,0.0,0.0,0.0,0.0
Day2 9:10~9:15,0,15,602.4696467002246,596.4449502332224,49.68386435442742,0.0,133.18405600171113,1598.8482113050557,1127.0,247.812782,174.03542930505535
Day2 9:15~9:20,70,14,615.9893328281715,609.8294394998899,50.79879231034083,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 9:20~9:25,70,13,629.7573612638901,623.4597876512512,51.93420031134922,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 9:25~9:30,70,11,650.2338442303994,643.7315057880954,53.62283443214835,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 9:30~9:35,70,10,663.8796389333136,657.2408425439804,54.74816218391357,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 9:35~9:40,70,10,676.4568480104741,669.6922795303693,55.785366884879764,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 9:40~9:45,70,10,689.3558529228421,682.4622943936137,56.84910912298802,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 9:45~9:50,70,10,700.4562888081123,693.4517259200311,57.764528769138586,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 9:50~9:55,70,10,719.388418926946,712.1945347376765,59.32580474364845,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 9:55~9:60,70,10,730.3283978229395,723.0251138447101,60.227991983264346,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 10:0~10:5,70,10,742.0685603760207,734.6478747722605,61.196167968529295,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 10:5~10:10,70,10,751.3681600038616,743.854478403823,61.96307805103846,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 10:10~10:15,70,10,761.9421307148776,754.3227094077289,62.83508169366382,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 10:15~10:20,70,10,777.9151142612909,770.135963118678,64.15232572778588,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 10:20~10:25,70,10,787.2837211599293,779.41088394833,64.92492663289589,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 10:25~10:30,70,10,795.6258624169893,787.6696037928194,65.61287799594186,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 10:30~10:35,70,10,805.6659965075945,797.6093365425185,66.44085773399179,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 10:35~10:40,70,10,812.9031793039835,804.7741475109436,67.0376864876616,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 10:40~10:45,70,10,826.617202561366,818.3510305357523,68.16864084362817,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 10:45~10:50,70,10,834.108756637097,825.7676690707259,68.78644683359147,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 10:50~10:55,70,10,840.8295600242792,832.4212644240364,69.34069132652223,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 10:55~10:60,70,10,848.0136006390965,839.5334646327055,69.93313760390437,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 11:0~11:5,70,10,854.1341890866,845.5928471957341,70.43788417140465,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 11:5~11:10,70,10,860.9306590377187,852.3213524473414,70.99836865886354,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 11:10~11:15,70,10,866.8839794441486,858.2151396497072,71.4893211328206,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 11:15~11:20,70,10,875.8309998191789,867.0726898209872,72.22715506208823,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 11:20~11:25,70,10,880.9469466506247,872.1374771841186,72.64905184943707,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 11:25~11:30,70,10,885.0082369195575,876.158154550362,72.98397427404515,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 11:30~11:35,70,10,889.709265185139,880.8121725332876,73.37165397202286,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 11:35~11:40,70,10,893.3455037250844,884.4120486878335,73.67152365569653,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 11:40~11:45,70,10,896.7658873582196,887.7982284846374,73.9535924327703,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 11:45~11:50,70,10,899.9695416948067,890.9698462778587,74.21778819494563,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 11:50~11:55,70,10,902.9556580823188,893.9261015014956,74.46404425507458,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 11:55~11:60,70,10,903.8205215758625,894.7823163601039,74.53536695279665,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 12:0~12:5,70,10,905.7169822801022,896.6598124573013,74.6917623776932,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 12:5~12:10,70,10,906.819497011629,897.7513020415125,74.782683460058,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 12:10~12:15,70,10,909.3679270239288,900.2742477536897,74.99284483788234,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 12:15~12:20,70,10,909.5992971641105,900.5033041924694,75.0119252392327,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 12:20~12:25,70,10,909.8355167360427,900.7371615686824,75.03140555867124,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 12:25~12:30,70,10,908.6170192390647,899.530849046674,74.93091972558794,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 12:30~12:35,70,10,908.6170192390647,899.530849046674,74.93091972558794,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 12:35~12:40,70,10,906.3057261316069,897.2426688702908,74.74031431689522,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 12:40~12:45,70,10,904.4119873053638,895.36786743231,74.58414335711143,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 12:45~12:50,70,10,901.6565363545845,892.6399709910386,74.35690958355352,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 12:50~12:55,70,10,897.5868439816829,888.6109755418661,74.02129426263744,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 12:55~12:60,70,10,894.4302079573688,885.4859058777951,73.76097595962032,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 13:0~13:5,70,10,889.9597173783792,881.0601202045954,73.3923080130428,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 13:5~13:10,70,10,885.5421973302991,876.6867753569961,73.02800838723778,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 13:10~13:15,70,10,879.8250406761612,871.0267902693996,72.55653162944098,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 13:15~13:20,70,10,875.0211057255716,866.2708946683159,72.16036552587072,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 13:20~13:25,70,10,868.926522514703,860.237257289556,71.65776353222002,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 13:25~13:30,70,10,859.552359369026,850.9568357753358,70.88470442008547,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 13:30~13:35,70,10,852.3023468660195,843.7793233973593,70.28681763900003,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 13:35~13:40,70,10,845.4844679918511,837.0296233119325,69.72456762188398,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 13:40~13:45,70,10,837.6848685838005,829.3080198979624,69.08135805750027,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 13:45~13:50,70,10,830.6072533653964,822.3011808317426,68.49768836328415,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 13:50~13:55,70,10,822.5038402406298,814.2788018382234,67.82942419312401,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 13:55~13:60,70,10,808.4377832494691,800.3534054169744,66.66943867123396,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 14:0~14:5,70,10,799.889226458467,791.8903341938823,65.9644648383504,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 14:5~14:10,70,10,790.4343428130823,782.5299993849515,65.18474894876645,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 14:10~14:15,70,10,780.8660077202871,773.0573476430843,64.39567705866892,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 14:15~14:20,70,10,770.4305695418622,762.7262638464435,63.53509777840875,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 14:20~14:25,70,10,758.029787271683,750.4494893989661,62.51244246693388,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 14:25~14:30,70,10,734.6954112863932,727.3484571735293,60.58812648255498,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 14:30~14:35,70,10,720.2955721567491,713.0926164351816,59.40061494905063,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 14:35~14:40,70,10,714.4979408369783,707.3529614286085,58.92250168700309,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 14:40~14:45,70,10,701.651611593799,694.635095477861,57.86310345330582,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 14:45~14:50,70,11,825.899197591236,869.8508344068402,72.45857450608979,0.0,0.0,0.0,0.0,0.0,174.03542930505535
Day2 14:50~14:55,0,12,793.4249464638441,785.4906969992056,65.43137506003383,0.0,0.0,0.0,0.0,0.0,0.0
Day2 14:55~14:60,0,14,838.4044260700707,830.02038180937,69.14069780472052,0.0,0.0,0.0,0.0,0.0,0.0
Day2 15:0~15:5,0,15,874.3987522154873,865.6547646933326,72.1090418989546,0.0,0.0,0.0,0.0,0.0,0.0
Day2 15:5~15:10,0,16,871.7650210341154,863.0473708237743,71.89184598962039,0.0,0.0,0.0,0.0,0.0,0.0
Day2 15:10~15:15,0,18,866.4975586713715,857.8325830846578,71.45745417095199,0.0,0.0,0.0,0.0,0.0,0.0
Day2 15:15~15:20,0,16,627.2114550369466,620.9393404865772,51.72424706253188,0.0,133.18405600171113,1598.8482113050557,1127.0,247.812782,174.03542930505535
Day2 15:20~15:25,70,15,589.8791656724267,583.9803740157024,48.64556515550801,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 15:25~15:30,70,13,488.58337422572447,483.6975404834672,40.29200512227282,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 15:30~15:35,70,12,421.61849607213463,417.40231111141327,34.769612515580725,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 15:35~15:40,70,10,446.35672421329366,441.89315697116064,36.80969997569768,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 15:40~15:45,70,10,474.29078679108784,469.547878923177,39.11333831430064,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 15:45~15:50,70,10,498.6090956481003,493.6230046916193,41.118796290811886,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 15:50~15:55,70,10,512.6688041834498,507.5421161416153,42.27825827459655,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 15:55~15:60,70,10,499.0592833516965,494.0686905181795,41.15592192016435,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 16:0~16:5,70,10,482.8749860321716,478.0462361718499,39.8212514731151,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 16:5~16:10,70,10,467.65683690536576,462.9802685363121,38.5662563690748,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 16:10~16:15,70,10,441.35326877150936,436.9397360837943,36.39708001578006,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 16:15~16:20,70,10,424.5751600247441,420.32940842449665,35.01343972176057,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 16:20~16:25,70,10,409.2661082501499,405.17344716764836,33.75094814906511,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 16:25~16:30,70,10,392.40649107285986,388.4824261621313,32.360586099305536,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 16:30~16:35,70,10,375.7561550988464,371.998593547858,30.98748284253657,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 16:35~16:40,70,10,359.3221556473027,355.7289340908296,29.632220209766107,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 16:40~16:45,70,10,332.16959513580184,328.8478991844438,27.39303000206417,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 16:45~16:50,70,10,315.61015152337035,312.4540500081366,26.02742236567778,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 16:50~16:55,70,10,299.02190739752757,296.0316883235523,24.65943963735191,0.0,118.6869047406,1424.812782,1127.0,247.812782,0.0
Day2 16:55~16:60,70,11,668.9906923922829,714.5114142598766,59.51880080784772,0.0,0.0,0.0,0.0,0.0,174.03542930505535
TAKES MORE THAN 6 DAYS,0,12,653.0801324302506,646.5493311059481,53.857559281125475,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,13,634.5556582358813,628.2101016535225,52.32990146773843,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,14,582.835725177815,577.0073679260369,48.06471374823887,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,14,429.80618720156633,425.50812532955064,35.44482683995157,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,15,336.244755864356,332.88230830571246,27.729096281865846,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,16,439.18753475150595,434.7956594039909,36.21847842835244,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,17,517.6353694405226,512.4590157461174,42.687836011651584,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,17,493.8102965866457,488.8721936207792,40.72305372861091,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,18,463.15404479112766,458.5225043432164,38.19492461178992,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,19,428.0425002346759,423.7620752323292,35.29938086685302,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,19,391.326240836552,387.4129784281865,32.27150110306793,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,20,348.43925882508694,344.95486623683604,28.73474035752844,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,20,279.5499071305925,276.75440805928656,23.05364219133857,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,135.78549449487,134.42763954992128,11.197822374508442,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,21.75484625955932,21.537297796963724,1.7940569064870782,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,8.697420541383003,8.610446335969174,0.7172501797862322,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,3.4780649759478797,3.443284326188401,0.2868255843714938,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,1.7381295990991894,1.7207483031081976,0.14333833364891285,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAKES MORE THAN 6 DAYS,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
