air_temp,dhi,dni,ghi,zenith,azimuth,Period_Start,ACST_Start
27,0,0,0,113,-110.2,10.24 18:55,10.25 4:25
27,0,0,0,112,-110,10.24 19:00,10.25 4:30
26.8,0,0,0,110.8,-109.2,10.24 19:05,10.25 4:35
26.8,0,0,0,109,-109,10.24 19:10,10.25 4:40
26.8,0,0,0,108,-108.2,10.24 19:15,10.25 4:45
26.8,0,0,0,107,-108,10.24 19:20,10.25 4:50
26.8,0,0,0,106,-108,10.24 19:25,10.25 4:55
26.8,0,0,0,105,-107,10.24 19:30,10.25 5:00
26.8,0,0,0,104,-107,10.24 19:35,10.25 5:05
26.8,0,0,0,102.8,-106.2,10.24 19:40,10.25 5:10
26.6,0,0,0,101,-106,10.24 19:45,10.25 5:15
26.6,0,0,0,100,-105.2,10.24 19:50,10.25 5:20
26.6,0,0,0,99,-105,10.24 19:55,10.25 5:25
26.6,0,0,0,98,-105,10.24 20:00,10.25 5:30
26.6,0,0,0,97,-104,10.24 20:05,10.25 5:35
26.6,0,0,0,95.8,-104,10.24 20:10,10.25 5:40
26.6,0,0,0,94,-103.2,10.24 20:15,10.25 5:45
26.6,0,0,0,93,-103,10.24 20:20,10.25 5:50
26.6,0,0,0,92,-103,10.24 20:25,10.25 5:55
26.8,0,0,0,91,-102.2,10.24 20:30,10.25 6:00
26.8,1.2,0,1.2,90,-102,10.24 20:35,10.25 6:05
26.8,8.6,6.2,9.2,88.8,-102,10.24 20:40,10.25 6:10
26.8,16.8,27.8,19,87,-101.2,10.24 20:45,10.25 6:15
26.8,22.6,104.8,31.6,86,-101,10.24 20:50,10.25 6:20
26.6,28.6,189.4,45.2,85,-100.2,10.24 20:55,10.25 6:25
27,35,190.4,55.2,84,-100,10.24 21:00,10.25 6:30
27.2,39.6,196.8,64.6,83,-100,10.24 21:05,10.25 6:35
27.2,45,220.6,77.2,81.8,-99.2,10.24 21:10,10.25 6:40
27.8,49.8,245.8,91.2,80,-99,10.24 21:15,10.25 6:45
28,54.8,305,112.4,79,-99,10.24 21:20,10.25 6:50
28.2,60.2,352.6,133.6,78,-99,10.24 21:25,10.25 6:55
28.6,64.2,376.2,150.4,77,-98.2,10.24 21:30,10.25 7:00
28.8,68.6,398,167.6,76,-98,10.24 21:35,10.25 7:05
29.2,75.4,418.6,187.6,74,-98,10.24 21:40,10.25 7:10
29.6,81.2,437.2,207.6,73,-97.2,10.24 21:45,10.25 7:15
29.8,88.4,436.8,223,72,-97,10.24 21:50,10.25 7:20
30.2,91.8,453,240.4,71,-97,10.24 21:55,10.25 7:25
30.2,88.8,468.4,251.8,70,-96.2,10.24 22:00,10.25 7:30
30.4,86.6,482.8,264,68,-96,10.24 22:05,10.25 7:35
30.6,99.8,496.4,291.8,67,-96,10.24 22:10,10.25 7:40
30.6,109.8,525,322.8,66,-95.2,10.24 22:15,10.25 7:45
30.8,109.6,564.2,349,65,-95,10.24 22:20,10.25 7:50
30.8,106.4,605.8,375,64,-95,10.24 22:25,10.25 7:55
31,111.8,607,392.2,62.8,-94.2,10.24 22:30,10.25 8:00
31,116.6,610,409.6,61,-94.2,10.24 22:35,10.25 8:05
31,114,642.6,434,60,-94,10.24 22:40,10.25 8:10
31,109.8,676.4,458.8,59,-94,10.24 22:45,10.25 8:15
31.2,111,689,478.8,58,-93.2,10.24 22:50,10.25 8:20
31.4,112.4,699.6,498.2,56.8,-93,10.24 22:55,10.25 8:25
31.4,118.8,695,514,55,-93,10.24 23:00,10.25 8:30
31.4,125.6,688.6,529,54,-92.2,10.24 23:05,10.25 8:35
31.4,130.2,688.8,545.4,53,-92,10.24 23:10,10.25 8:40
31.4,134.4,690.2,561.8,52,-92,10.24 23:15,10.25 8:45
31.4,133.2,707.4,582.6,50.8,-91.2,10.24 23:20,10.25 8:50
31.4,131.6,724.2,603.2,49,-91,10.24 23:25,10.25 8:55
31.4,130.6,737.8,623,48,-91,10.24 23:30,10.25 9:00
31.8,131,747.6,641.2,47,-90.2,10.24 23:35,10.25 9:05
32,141.2,732.2,652,46,-90,10.24 23:40,10.25 9:10
32,152.8,712.2,660.6,44.8,-90,10.24 23:45,10.25 9:15
32.2,175.6,655.6,651.8,43,-89.2,10.24 23:50,10.25 9:20
32.2,160.6,656.6,647.4,42,-89,10.24 23:55,10.25 9:25
32.2,180.2,660.2,678.6,41,-88.2,10.25 00:00,10.25 9:30
32.2,175.6,695.2,710.4,40,-88.2,10.25 00:05,10.25 9:35
32.2,166.4,729,736.8,38.8,-88,10.25 00:10,10.25 9:40
32.8,153.8,766.4,763,37,-87.2,10.25 00:15,10.25 9:45
32.8,144,794.4,785.6,36,-87,10.25 00:20,10.25 9:50
32.8,141.8,805.6,802,35,-86.2,10.25 00:25,10.25 9:55
33.2,196.4,685.6,766.6,34,-86,10.25 00:30,10.25 10:00
33.6,167.8,678.2,739.2,32.8,-85.2,10.25 00:35,10.25 10:05
33.6,171.6,680.8,752.8,31,-85,10.25 00:40,10.25 10:10
33.8,179.2,683.2,770,30,-84.2,10.25 00:45,10.25 10:15
34.2,199.2,710,820,29,-84,10.25 00:50,10.25 10:20
34.4,162,796.8,866.8,28,-83.2,10.25 00:55,10.25 10:25
34.4,149.4,824.8,886.8,27,-82.2,10.25 01:00,10.25 10:30
34.4,142,842.2,902.4,25,-82,10.25 01:05,10.25 10:35
34.8,142.4,844.6,912.6,24,-81.2,10.25 01:10,10.25 10:40
34.8,143,847,922.2,23,-80.2,10.25 01:15,10.25 10:45
35,143.2,849.2,931.4,22,-79.2,10.25 01:20,10.25 10:50
35,143.6,851.4,940.2,21,-78.2,10.25 01:25,10.25 10:55
35,144,853.2,948.4,19.8,-77.2,10.25 01:30,10.25 11:00
35.2,144.8,854.6,955.8,18,-76.2,10.25 01:35,10.25 11:05
35.4,145.6,856.4,963.2,17,-75.2,10.25 01:40,10.25 11:10
35.4,146,857,969.6,16,-73.2,10.25 01:45,10.25 11:15
35.4,146.2,858.4,976,15,-72.2,10.25 01:50,10.25 11:20
36,146.8,859.4,981.4,14,-70.2,10.25 01:55,10.25 11:25
36,147.8,860,986.8,13,-68.2,10.25 02:00,10.25 11:30
36.2,158.2,844.4,985.2,11.8,-65.2,10.25 02:05,10.25 11:35
36.2,161.6,840,987.4,10.8,-62.2,10.25 02:10,10.25 11:40
36.2,165,835.4,989.2,9,-58.4,10.25 02:15,10.25 11:45
36.2,167,833.2,991.2,8.8,-54.2,10.25 02:20,10.25 11:50
36.2,179.6,814.2,986.6,7.8,-48.4,10.25 02:25,10.25 11:55
36.2,159.8,846.4,1000.2,6.8,-41.2,10.25 02:30,10.25 12:00
36.4,194.8,787.4,978.4,6,-32.2,10.25 02:35,10.25 12:05
36.6,192.2,791.4,980.2,5,-21.2,10.25 02:40,10.25 12:10
36.6,207.6,765.6,969.8,5,-8,10.25 02:45,10.25 12:15
36.6,230,727.2,954.2,5,6,10.25 02:50,10.25 12:20
36.6,245.6,699.2,941.8,5,19.2,10.25 02:55,10.25 12:25
36.6,275.8,652,924.2,6,30.4,10.25 03:00,10.25 12:30
36.6,284.4,621.4,902,6.8,39.6,10.25 03:05,10.25 12:35
36.6,276.2,636.8,908,7,47.4,10.25 03:10,10.25 12:40
36.6,277,637.8,908.2,8,53.4,10.25 03:15,10.25 12:45
36.8,270,657.4,919,9,58.2,10.25 03:20,10.25 12:50
37.2,268.2,651.2,908.8,10,61.4,10.25 03:25,10.25 12:55
37.2,273.2,642.8,903.4,11,65.2,10.25 03:30,10.25 13:00
37.2,283.8,625.4,894.6,12.8,67.4,10.25 03:35,10.25 13:05
37.4,223.6,732,935,14,70.2,10.25 03:40,10.25 13:10
37.4,212.6,749.4,937,15,71.4,10.25 03:45,10.25 13:15
37.4,249,606.4,832,16,73.2,10.25 03:50,10.25 13:20
37.4,191,578.2,743.8,17,75.2,10.25 03:55,10.25 13:25
37.4,380.4,396.8,757.4,18,76.2,10.25 04:00,10.25 13:30
37.4,247.6,540.6,757.6,19,77.2,10.25 04:05,10.25 13:35
37.4,281.6,512.8,762.2,20.8,78.2,10.25 04:10,10.25 13:40
37.4,342.8,437.6,748.8,22,79.2,10.25 04:15,10.25 13:45
37.4,394.2,378.2,742.6,23,80.2,10.25 04:20,10.25 13:50
37.4,333,442.4,737.2,24,81.2,10.25 04:25,10.25 13:55
37.4,316.4,518,784.6,25,82,10.25 04:30,10.25 14:00
37.4,231.2,677.4,837.6,26,82.2,10.25 04:35,10.25 14:05
37.6,268.2,602.6,802.4,28,83.2,10.25 04:40,10.25 14:10
37.6,312.4,508.6,758,29,84,10.25 04:45,10.25 14:15
37.6,315.8,482.4,733.8,30,84.2,10.25 04:50,10.25 14:20
37.8,329.8,432.2,699.4,31,85,10.25 04:55,10.25 14:25
37.8,248.2,605.8,759.8,32,85.2,10.25 05:00,10.25 14:30
38,194,708.4,784.6,34,86,10.25 05:05,10.25 14:35
38,190.6,710.8,774.6,35,86.2,10.25 05:10,10.25 14:40
38,197.6,685.6,752.6,36,87,10.25 05:15,10.25 14:45
38,188.2,700.6,746.4,37,87.2,10.25 05:20,10.25 14:50
38,218,625.2,708,38,88,10.25 05:25,10.25 14:55
37.8,339.4,316.8,583.4,40,88.2,10.25 05:30,10.25 15:00
37.8,318.2,197.8,468.2,41,88.2,10.25 05:35,10.25 15:05
37.8,340.6,282.4,550.8,42,89,10.25 05:40,10.25 15:10
37.8,247.6,507.4,618,43,89.2,10.25 05:45,10.25 15:15
37.8,190.6,638.8,647.6,44,90,10.25 05:50,10.25 15:20
37.8,178.2,653.6,635.8,46,90,10.25 05:55,10.25 15:25
37.8,151.4,709.6,637.6,47,90.2,10.25 06:00,10.25 15:30
37.8,147.4,707.6,621.4,48,91,10.25 06:05,10.25 15:35
37.8,166.6,646.8,589.8,49,91,10.25 06:10,10.25 15:40
37.8,193.8,557,549.6,50,91.2,10.25 06:15,10.25 15:45
37.4,174.8,589.8,541.8,51.8,92,10.25 06:20,10.25 15:50
37.4,169.4,578.2,519.4,53,92,10.25 06:25,10.25 15:55
37.6,197.4,441.8,457.4,54,92.2,10.25 06:30,10.25 16:00
37.6,172.2,394,397.4,55,93,10.25 06:35,10.25 16:05
37.6,222.4,277,375.8,56,93,10.25 06:40,10.25 16:10
37.4,148.2,389.2,357.2,57.8,93.2,10.25 06:45,10.25 16:15
37.2,173.4,360.4,360.6,59,94,10.25 06:50,10.25 16:20
37.2,153,405.8,356.6,60,94,10.25 06:55,10.25 16:25
37.2,181.2,271.4,312.4,61,94.2,10.25 07:00,10.25 16:30
37.2,163.8,239.4,275.2,62,95,10.25 07:05,10.25 16:35
36.8,156.4,190.2,241.2,63,95,10.25 07:10,10.25 16:40
36.8,118.2,217,210.8,65,95.2,10.25 07:15,10.25 16:45
36.8,109.2,209.2,194.8,66,95.2,10.25 07:20,10.25 16:50
37,97.2,217.4,182,67,96,10.25 07:25,10.25 16:55
36.8,92.6,236,180,68,96,10.25 07:30,10.25 17:00
36.8,97.2,223.8,175.6,69,96.2,10.25 07:35,10.25 17:05
36.8,114.2,199.6,180.4,71,97,10.25 07:40,10.25 17:10
36.6,130.8,139.2,174.2,72,97,10.25 07:45,10.25 17:15
36.6,116.6,150,160.4,73,97.2,10.25 07:50,10.25 17:20
36.6,105.2,136.4,142.4,74,98,10.25 07:55,10.25 17:25
36.6,92,118.6,122,75,98,10.25 08:00,10.25 17:30
36.6,79.2,99.2,102.2,77,98.2,10.25 08:05,10.25 17:35
36.6,72,109.8,95.4,78,99,10.25 08:10,10.25 17:40
36.2,63,127,87.4,79,99,10.25 08:15,10.25 17:45
36.2,53.2,89.2,68.6,80,99.2,10.25 08:20,10.25 17:50
36.2,45.2,75.2,56.6,81,100,10.25 08:25,10.25 17:55
35.8,38.8,63.8,47.2,82,100,10.25 08:30,10.25 18:00
35.8,30.4,106.2,42.2,84,100.2,10.25 08:35,10.25 18:05
35.6,24.6,51.2,29.2,85,101,10.25 08:40,10.25 18:10
35.6,13.4,17.8,15,86,101,10.25 08:45,10.25 18:15
35.6,9.6,7.6,10.2,87,101.2,10.25 08:50,10.25 18:20
35.4,5.4,3.8,5.8,88,102,10.25 08:55,10.25 18:25
35.4,1,0.2,1,89.8,102,10.25 09:00,10.25 18:30
35,0,0,0,91,102.2,10.25 09:05,10.25 18:35
34.4,0,0,0,92,103,10.25 09:10,10.25 18:40
34.4,0,0,0,93,103,10.25 09:15,10.25 18:45
33.8,0,0,0,94,103.2,10.25 09:20,10.25 18:50
33.6,0,0,0,95,104,10.25 09:25,10.25 18:55
33.4,0,0,0,96.8,104.2,10.25 09:30,10.25 19:00
32.8,0,0,0,98,105,10.25 09:35,10.25 19:05
32.6,0,0,0,99,105,10.25 09:40,10.25 19:10
32,0,0,0,100,105.2,10.25 09:45,10.25 19:15
31.8,0,0,0,101,106,10.25 09:50,10.25 19:20
31.4,0,0,0,102,106.2,10.25 09:55,10.25 19:25
31.2,0,0,0,103,107,10.25 10:00,10.25 19:30
31.2,0,0,0,104.8,107.2,10.25 10:05,10.25 19:35
31,0,0,0,106,108,10.25 10:10,10.25 19:40
31,0,0,0,107,108,10.25 10:15,10.25 19:45
31,0,0,0,108,109,10.25 10:20,10.25 19:50
31,0,0,0,109,109,10.25 10:25,10.25 19:55
31,0,0,0,110,110,10.25 10:30,10.25 20:00
30.8,0,0,0,111,110,10.25 10:35,10.25 20:05
30.4,0,0,0,112.8,111,10.25 10:40,10.25 20:10
30.4,0,0,0,114,111.2,10.25 10:45,10.25 20:15
30.4,0,0,0,115,112,10.25 10:50,10.25 20:20
30.4,0,0,0,116,112.2,10.25 10:55,10.25 20:25
30.4,0,0,0,117,113,10.25 11:00,10.25 20:30
30.4,0,0,0,118,113.2,10.25 11:05,10.25 20:35
30.4,0,0,0,119,114,10.25 11:10,10.25 20:40
30.4,0,0,0,120,115,10.25 11:15,10.25 20:45
30.4,0,0,0,121,115.2,10.25 11:20,10.25 20:50
30.4,0,0,0,122,116,10.25 11:25,10.25 20:55
30.4,0,0,0,123,117,10.25 11:30,10.25 21:00
30.4,0,0,0,124.8,118,10.25 11:35,10.25 21:05
30.4,0,0,0,125.8,118.2,10.25 11:40,10.25 21:10
30.4,0,0,0,126.8,119,10.25 11:45,10.25 21:15
30.4,0,0,0,128,120,10.25 11:50,10.25 21:20
30.4,0,0,0,129,121,10.25 11:55,10.25 21:25
30.2,0,0,0,130,122,10.25 12:00,10.25 21:30
30.2,0,0,0,131,122.2,10.25 12:05,10.25 21:35
30.2,0,0,0,132,123.2,10.25 12:10,10.25 21:40
30.2,0,0,0,133,124.2,10.25 12:15,10.25 21:45
30.2,0,0,0,134,125.2,10.25 12:20,10.25 21:50
30.2,0,0,0,135,126.2,10.25 12:25,10.25 21:55
29.8,0,0,0,135.8,128,10.25 12:30,10.25 22:00
29.8,0,0,0,136.8,129,10.25 12:35,10.25 22:05
29.6,0,0,0,137.8,130,10.25 12:40,10.25 22:10
29.4,0,0,0,138,131,10.25 12:45,10.25 22:15
29.4,0,0,0,139,132.2,10.25 12:50,10.25 22:20
29.4,0,0,0,140,134,10.25 12:55,10.25 22:25
29.4,0,0,0,141,135,10.25 13:00,10.25 22:30
29.4,0,0,0,142,136.2,10.25 13:05,10.25 22:35
29.4,0,0,0,142.8,138,10.25 13:10,10.25 22:40
29.2,0,0,0,143.8,140,10.25 13:15,10.25 22:45
29,0,0,0,144,141.2,10.25 13:20,10.25 22:50
29,0,0,0,145,143,10.25 13:25,10.25 22:55
29,0,0,0,145.8,145,10.25 13:30,10.25 23:00
29,0,0,0,146,146.2,10.25 13:35,10.25 23:05
29,0,0,0,147,148.2,10.25 13:40,10.25 23:10
29,0,0,0,147.8,150.2,10.25 13:45,10.25 23:15
29,0,0,0,148,152.2,10.25 13:50,10.25 23:20
29,0,0,0,148.8,154.2,10.25 13:55,10.25 23:25
29,0,0,0,149,157,10.25 14:00,10.25 23:30
29,0,0,0,149.8,159,10.25 14:05,10.25 23:35
29,0,0,0,150,161,10.25 14:10,10.25 23:40
29,0,0,0,150,163.2,10.25 14:15,10.25 23:45
28.8,0,0,0,150.8,166,10.25 14:20,10.25 23:50
28.8,0,0,0,151,168.2,10.25 14:25,10.25 23:55
28.6,0,0,0,151,171,10.25 14:30,10.26 0:00
28.6,0,0,0,151,173.2,10.25 14:35,10.26 0:05
28.6,0,0,0,151.8,176,10.25 14:40,10.26 0:10
28.6,0,0,0,151.8,179,10.25 14:45,10.26 0:15
28.4,0,0,0,151.8,-179,10.25 14:50,10.26 0:20
28.6,0,0,0,151.8,-176,10.25 14:55,10.26 0:25
28.6,0,0,0,151,-174,10.25 15:00,10.26 0:30
28.4,0,0,0,151,-171,10.25 15:05,10.26 0:35
28.2,0,0,0,151,-169,10.25 15:10,10.26 0:40
28,0,0,0,150.8,-166,10.25 15:15,10.26 0:45
28,0,0,0,150.8,-164,10.25 15:20,10.26 0:50
28,0,0,0,150,-161.2,10.25 15:25,10.26 0:55
28,0,0,0,149.8,-159,10.25 15:30,10.26 1:00
27.8,0,0,0,149,-157,10.25 15:35,10.26 1:05
27.8,0,0,0,148.8,-155,10.25 15:40,10.26 1:10
27.6,0,0,0,148,-153,10.25 15:45,10.26 1:15
27.6,0,0,0,147.8,-151,10.25 15:50,10.26 1:20
27.6,0,0,0,147,-149,10.25 15:55,10.26 1:25
27.6,0,0,0,146,-147,10.25 16:00,10.26 1:30
27.6,0,0,0,145.8,-145,10.25 16:05,10.26 1:35
27.6,0,0,0,145,-143,10.25 16:10,10.26 1:40
27.6,0,0,0,144,-141.2,10.25 16:15,10.26 1:45
27.6,0,0,0,143.8,-140,10.25 16:20,10.26 1:50
27.6,0,0,0,143,-138.2,10.25 16:25,10.26 1:55
27.6,0,0,0,142,-137,10.25 16:30,10.26 2:00
27.6,0,0,0,141,-135.2,10.25 16:35,10.26 2:05
27.6,0,0,0,140,-134,10.25 16:40,10.26 2:10
27.4,0,0,0,139,-133,10.25 16:45,10.26 2:15
27.4,0,0,0,138.8,-131.2,10.25 16:50,10.26 2:20
27.4,0,0,0,137.8,-130,10.25 16:55,10.26 2:25
27.4,0,0,0,136.8,-129,10.25 17:00,10.26 2:30
27.4,0,0,0,136,-128,10.25 17:05,10.26 2:35
27.4,0,0,0,135,-127,10.25 17:10,10.26 2:40
27.4,0,0,0,134,-126,10.25 17:15,10.26 2:45
27.4,0,0,0,133,-125,10.25 17:20,10.26 2:50
27.4,0,0,0,132,-124,10.25 17:25,10.26 2:55
27.4,0,0,0,131,-123,10.25 17:30,10.26 3:00
27.4,0,0,0,130,-122,10.25 17:35,10.26 3:05
27.4,0,0,0,129,-121,10.25 17:40,10.26 3:10
27.4,0,0,0,128,-120,10.25 17:45,10.26 3:15
27.4,0,0,0,127,-119.2,10.25 17:50,10.26 3:20
27.4,0,0,0,126,-118.2,10.25 17:55,10.26 3:25
27.2,0,0,0,124.8,-118,10.25 18:00,10.26 3:30
27,0,0,0,123.8,-117,10.25 18:05,10.26 3:35
26.8,0,0,0,122.8,-116.2,10.25 18:10,10.26 3:40
26.8,0,0,0,121,-116,10.25 18:15,10.26 3:45
26.8,0,0,0,120,-115,10.25 18:20,10.26 3:50
26.8,0,0,0,119,-114.2,10.25 18:25,10.26 3:55
26.8,0,0,0,118,-114,10.25 18:30,10.26 4:00
26.6,0,0,0,117,-113,10.25 18:35,10.26 4:05
26.6,0,0,0,116,-112.2,10.25 18:40,10.26 4:10
26.6,0,0,0,115,-112,10.25 18:45,10.26 4:15
26.6,0,0,0,114,-111.2,10.25 18:50,10.26 4:20
26.4,0,0,0,112.8,-111,10.25 18:55,10.26 4:25
26.4,0,0,0,111.8,-110.2,10.25 19:00,10.26 4:30
26.2,0,0,0,110,-110,10.25 19:05,10.26 4:35
26.2,0,0,0,109,-109.2,10.25 19:10,10.26 4:40
26.2,0,0,0,108,-109,10.25 19:15,10.26 4:45
26.2,0,0,0,107,-108.2,10.25 19:20,10.26 4:50
26.2,0,0,0,106,-108,10.25 19:25,10.26 4:55
26.2,0,0,0,105,-107.2,10.25 19:30,10.26 5:00
26.2,0,0,0,103.8,-107,10.25 19:35,10.26 5:05
26.2,0,0,0,102,-107,10.25 19:40,10.26 5:10
26,0,0,0,101,-106,10.25 19:45,10.26 5:15
26,0,0,0,100,-106,10.25 19:50,10.26 5:20
26,0,0,0,99,-105.2,10.25 19:55,10.26 5:25
26,0,0,0,98,-105,10.25 20:00,10.26 5:30
26,0,0,0,97,-104.2,10.25 20:05,10.26 5:35
26,0,0,0,95,-104,10.25 20:10,10.26 5:40
25.8,0,0,0,94,-104,10.25 20:15,10.26 5:45
25.8,0,0,0,93,-103.2,10.25 20:20,10.26 5:50
25.8,0,0,0,92,-103,10.25 20:25,10.26 5:55
26,0,0,0,91,-103,10.25 20:30,10.26 6:00
26,1.4,0.2,1.4,90,-102.2,10.25 20:35,10.26 6:05
26,7.6,4.6,8,88,-102,10.25 20:40,10.26 6:10
26.2,15.6,17.6,17,87,-102,10.25 20:45,10.26 6:15
26.2,23,29.8,25.6,86,-101,10.25 20:50,10.26 6:20
26.2,34.4,67,40,85,-101,10.25 20:55,10.26 6:25
26.4,40,136.2,54.8,84,-100.2,10.25 21:00,10.26 6:30
26.6,46,178.2,68.8,82.8,-100,10.25 21:05,10.26 6:35
26.6,54.8,187,82.6,81,-100,10.25 21:10,10.26 6:40
27.2,63.6,188,95.6,80,-99.2,10.25 21:15,10.26 6:45
27.4,69.6,197.2,107,79,-99.2,10.25 21:20,10.26 6:50
27.4,70.6,221,117,78,-99,10.25 21:25,10.26 6:55
27.6,72.2,232.4,125.8,77,-99,10.25 21:30,10.26 7:00
28.4,76.6,237.6,136.2,75.8,-98.2,10.25 21:35,10.26 7:05
28.4,93.6,255.8,163,74,-98,10.25 21:40,10.26 7:10
28.8,103.4,285.4,186.2,73,-98,10.25 21:45,10.26 7:15
29,111.8,326,213,72,-97.2,10.25 21:50,10.26 7:20
29.4,116.4,359.2,234.8,71,-97,10.25 21:55,10.26 7:25
29.4,132.8,309.6,241.2,69.8,-97,10.25 22:00,10.26 7:30
29.4,129.4,294.2,237.8,68,-96.2,10.25 22:05,10.26 7:35
29.6,137.6,305.4,256.2,67,-96,10.25 22:10,10.26 7:40
29.6,142.4,323.4,274.2,66,-96,10.25 22:15,10.26 7:45
30,153,322.4,290.4,65,-95.2,10.25 22:20,10.26 7:50
30,170.2,292.6,300.6,64,-95.2,10.25 22:25,10.26 7:55
30,190.2,298.6,328.6,62,-95,10.25 22:30,10.26 8:00
30,179.6,377.2,361.8,61,-95,10.25 22:35,10.26 8:05
30.2,164.6,468,398.2,60,-94.2,10.25 22:40,10.26 8:10
30.2,149.6,545.2,432.2,59,-94,10.25 22:45,10.26 8:15
30.2,169.6,437.2,403.6,58,-94,10.25 22:50,10.26 8:20
30.2,153.2,414.8,382.8,56,-93.2,10.25 22:55,10.26 8:25
30.2,148.6,420.8,388.8,55,-93,10.25 23:00,10.26 8:30
30.2,148.2,426.4,398.6,54,-93,10.25 23:05,10.26 8:35
30.4,174,431.6,434.6,53,-92.2,10.25 23:10,10.26 8:40
30.4,194.2,440.2,467.6,52,-92,10.25 23:15,10.26 8:45
30.8,181.6,441.6,462.6,50,-92,10.25 23:20,10.26 8:50
30.8,176.6,446.2,467.8,49,-91.2,10.25 23:25,10.26 8:55
31,200.4,450.2,501.4,48,-91.2,10.25 23:30,10.26 9:00
31,216.2,454.2,526.8,47,-91,10.25 23:35,10.26 9:05
31,212.4,457.8,532.4,46,-90.2,10.25 23:40,10.26 9:10
31,200.4,461.4,529.8,44,-90,10.25 23:45,10.26 9:15
31,215.8,476.2,562.4,43,-90,10.25 23:50,10.26 9:20
31,210.8,528.6,603.4,42,-89.2,10.25 23:55,10.26 9:25
31,191,614.4,655.8,41,-89,10.26 00:00,10.26 9:30
31.2,199,632.8,686.6,40,-89,10.26 00:05,10.26 9:35
31.4,189.2,675.4,718.2,38,-88.2,10.26 00:10,10.26 9:40
31.6,178.2,712.8,745.4,37,-88,10.26 00:15,10.26 9:45
31.8,238.2,581.4,708.2,36,-87.2,10.26 00:20,10.26 9:50
32,252,514.8,674.6,35,-87,10.26 00:25,10.26 9:55
32.2,257.4,493,667.8,34,-86.2,10.26 00:30,10.26 10:00
32.4,254.6,481.8,661,32,-86.2,10.26 00:35,10.26 10:05
32.4,293.2,470,695,31,-85.2,10.26 00:40,10.26 10:10
32.8,301.4,488.6,724.2,30,-85.2,10.26 00:45,10.26 10:15
32.8,317,461.2,720.8,29,-84.2,10.26 00:50,10.26 10:20
32.8,286,504.6,733.2,28,-84,10.26 00:55,10.26 10:25
33,313.6,478,741.6,26.8,-83.2,10.26 01:00,10.26 10:30
33.2,316.8,492.6,762,25,-82.2,10.26 01:05,10.26 10:35
33.4,268.2,563.2,782,24,-82.2,10.26 01:10,10.26 10:40
33.4,235.6,595,783.6,23,-81.2,10.26 01:15,10.26 10:45
33.6,231.4,565.4,756.8,22,-80.2,10.26 01:20,10.26 10:50
33.6,229.8,527.6,723.6,21,-79.2,10.26 01:25,10.26 10:55
33.6,216.6,558.8,743.8,19,-78.2,10.26 01:30,10.26 11:00
33.8,199,595.6,764.4,18,-77.2,10.26 01:35,10.26 11:05
34,177.6,643.8,793,17,-76.2,10.26 01:40,10.26 11:10
34,165,676.8,815.8,16,-74.4,10.26 01:45,10.26 11:15
34,209.2,631.2,819.4,15,-73.2,10.26 01:50,10.26 11:20
34,256.8,572,812.6,14,-71.2,10.26 01:55,10.26 11:25
34.4,242,594,822,12.8,-69.2,10.26 02:00,10.26 11:30
34.4,240.6,593.6,822.4,11,-66.4,10.26 02:05,10.26 11:35
34.6,241.4,589.4,821.2,10,-63.4,10.26 02:10,10.26 11:40
34.6,258,562.2,813,9,-60.4,10.26 02:15,10.26 11:45
34.6,267.2,574.8,836.2,8,-55.4,10.26 02:20,10.26 11:50
34.8,293.6,558,847.4,7,-50.4,10.26 02:25,10.26 11:55
35,321.4,521.8,839.8,6,-42.4,10.26 02:30,10.26 12:00
35,362.8,460,820.6,5.8,-33.4,10.26 02:35,10.26 12:05
35,348.6,475.4,822,5,-22.2,10.26 02:40,10.26 12:10
35,331.4,494.8,824.4,5,-8,10.26 02:45,10.26 12:15
35.2,320.4,503.4,821.8,4.8,6.2,10.26 02:50,10.26 12:20
35.4,310.4,509,817.8,5,20.4,10.26 02:55,10.26 12:25
35.6,295.8,525.8,818.8,5.8,32.4,10.26 03:00,10.26 12:30
35.6,302.6,512.4,811.6,6,42.4,10.26 03:05,10.26 12:35
35.6,354,460,810.2,7,49.4,10.26 03:10,10.26 12:40
35.8,378.8,440.8,815,8,55.4,10.26 03:15,10.26 12:45
35.8,344.2,510.2,848.2,9,59.4,10.26 03:20,10.26 12:50
35.8,299.2,585.4,875.4,10,63.4,10.26 03:25,10.26 12:55
36,301.8,566.8,857.6,11,66.4,10.26 03:30,10.26 13:00
36.2,301.2,550.6,838.8,12,69.2,10.26 03:35,10.26 13:05
36.4,334.6,480,801.4,13.8,71.2,10.26 03:40,10.26 13:10
36.6,366,411.8,764.6,15,73.2,10.26 03:45,10.26 13:15
36.6,345.8,448.6,777.4,16,74.4,10.26 03:50,10.26 13:20
36.6,341,458,779,17,76.2,10.26 03:55,10.26 13:25
36.6,453.4,259,699.4,18,77.2,10.26 04:00,10.26 13:30
36.6,438.8,200,627.6,19,78.2,10.26 04:05,10.26 13:35
36.6,409,228.6,623.2,20,79.2,10.26 04:10,10.26 13:40
36.6,387,253.2,622.4,22,80.2,10.26 04:15,10.26 13:45
36.6,357.2,332.8,663.8,23,81.2,10.26 04:20,10.26 13:50
36.6,283.6,443.6,688.8,24,82.2,10.26 04:25,10.26 13:55
36.6,377.6,288.4,638.6,25,82.2,10.26 04:30,10.26 14:00
