air_temp,dhi,dni,ghi,zenith,azimuth,Period_Start,ACST_Start
14.38,0,0,0,115,-120.2,10.24 18:15,10.25 3:45
14.3,0,0,0,114,-119.2,10.24 18:20,10.25 3:50
14.26,0,0,0,113,-119,10.24 18:25,10.25 3:55
14.2,0,0,0,112,-118,10.24 18:30,10.25 4:00
14.16,0,0,0,111,-117,10.24 18:35,10.25 4:05
14.08,0,0,0,110,-116.2,10.24 18:40,10.25 4:10
14,0,0,0,109,-115.2,10.24 18:45,10.25 4:15
13.98,0,0,0,108,-115,10.24 18:50,10.25 4:20
13.88,0,0,0,107,-114,10.24 18:55,10.25 4:25
13.88,0,0,0,106,-113,10.24 19:00,10.25 4:30
13.8,0,0,0,105,-112.2,10.24 19:05,10.25 4:35
13.8,0,0,0,104,-112,10.24 19:10,10.25 4:40
13.78,0,0,0,103,-111,10.24 19:15,10.25 4:45
13.7,0,0,0,102,-110.2,10.24 19:20,10.25 4:50
13.7,0,0,0,101,-110,10.24 19:25,10.25 4:55
13.64,0,0,0,100,-109,10.24 19:30,10.25 5:00
13.64,0,0,0,99,-108.2,10.24 19:35,10.25 5:05
13.56,0,0,0,98,-108,10.24 19:40,10.25 5:10
13.54,0,0,0,97,-107,10.24 19:45,10.25 5:15
13.54,0,0,0,95.8,-106.2,10.24 19:50,10.25 5:20
13.46,0,0,0,94.8,-106,10.24 19:55,10.25 5:25
13.48,0,0,0,93.8,-105,10.24 20:00,10.25 5:30
13.54,0,0,0,92.8,-105,10.24 20:05,10.25 5:35
13.58,0,0,0,91,-104,10.24 20:10,10.25 5:40
13.68,0,0,0,90,-103.2,10.24 20:15,10.25 5:45
13.74,4,4.6,4.4,89,-103,10.24 20:20,10.25 5:50
13.78,11.6,26.4,13.8,88,-102,10.24 20:25,10.25 5:55
13.86,18.6,72.2,25,87,-102,10.24 20:30,10.25 6:00
13.9,23.8,167.8,38.2,86,-101,10.24 20:35,10.25 6:05
13.96,29.4,218.6,48.8,85,-100.2,10.24 20:40,10.25 6:10
14.06,32.4,277,61.6,84,-100,10.24 20:45,10.25 6:15
14.1,41.4,247.8,72.6,83,-99,10.24 20:50,10.25 6:20
14.16,48.2,273.2,87.4,82,-99,10.24 20:55,10.25 6:25
14.32,52.6,296.4,100.8,81,-98,10.24 21:00,10.25 6:30
14.6,57.6,317.2,114.8,79.8,-97.2,10.24 21:05,10.25 6:35
14.92,67.4,336.4,134.8,78.8,-97,10.24 21:10,10.25 6:40
15.22,76.2,363.6,155.4,77,-96.2,10.24 21:15,10.25 6:45
15.5,82.8,389.8,175,76,-96,10.24 21:20,10.25 6:50
15.78,90,401.2,192.4,75,-95,10.24 21:25,10.25 6:55
16.1,89.2,470.4,217.8,74,-95,10.24 21:30,10.25 7:00
16.4,97,466.8,233,73,-94,10.24 21:35,10.25 7:05
16.66,100.8,450.2,240.4,72,-93.2,10.24 21:40,10.25 7:10
16.96,93.8,460.2,244.6,71,-93,10.24 21:45,10.25 7:15
17.28,95.8,482.2,262.4,70,-92.2,10.24 21:50,10.25 7:20
17.56,99.2,491,277.6,69,-92,10.24 21:55,10.25 7:25
17.74,104,476.6,285.8,67.8,-91,10.24 22:00,10.25 7:30
17.88,107.4,467.2,293.8,66.8,-90.2,10.24 22:05,10.25 7:35
17.96,111.4,475,309.2,65,-90,10.24 22:10,10.25 7:40
18.1,128.6,484.4,338.8,64,-89.2,10.24 22:15,10.25 7:45
18.22,143.2,536,384.8,63,-89,10.24 22:20,10.25 7:50
18.36,124.2,660.6,433,62,-88,10.24 22:25,10.25 7:55
18.42,132.6,639.8,442.2,61,-87.2,10.24 22:30,10.25 8:00
18.56,114.4,674.4,452.2,60,-87,10.24 22:35,10.25 8:05
18.68,124.4,627,448.8,59,-86,10.24 22:40,10.25 8:10
18.82,119.4,630.2,455.6,58,-85.2,10.24 22:45,10.25 8:15
18.9,126.4,633.2,474.4,57,-85,10.24 22:50,10.25 8:20
19.04,128,647.2,494,55.8,-84,10.24 22:55,10.25 8:25
19.18,118.6,648.2,495,54.8,-83.2,10.24 23:00,10.25 8:30
19.38,117.2,635.2,496,53,-83,10.24 23:05,10.25 8:35
19.62,114.2,711.4,549,52,-82,10.24 23:10,10.25 8:40
19.82,184.6,566.8,539.8,51,-81.2,10.24 23:15,10.25 8:45
20.02,155.2,571.2,521.2,50,-80.2,10.24 23:20,10.25 8:50
20.24,137,563.8,506,49,-80,10.24 23:25,10.25 8:55
20.46,153.6,591.8,549.4,48,-79,10.24 23:30,10.25 9:00
20.68,182,595.2,588.2,47,-78.2,10.24 23:35,10.25 9:05
20.88,225.2,582.4,631.2,46,-77.2,10.24 23:40,10.25 9:10
21.08,214,638,666.6,45,-76.2,10.24 23:45,10.25 9:15
21.32,244.6,538.4,633.8,44,-76,10.24 23:50,10.25 9:20
21.52,214.6,542.4,613,43,-75,10.24 23:55,10.25 9:25
21.68,236.8,571.6,664.4,41.8,-74,10.25 00:00,10.25 9:30
21.82,217.4,646.6,708.6,40.8,-73,10.25 00:05,10.25 9:35
21.96,227,576,671.2,39.8,-72,10.25 00:10,10.25 9:40
22.06,197.8,578,650.6,38.8,-71,10.25 00:15,10.25 9:45
22.2,230.8,580.2,691.4,37.8,-70,10.25 00:20,10.25 9:50
22.36,197.8,670.2,737,36,-68.2,10.25 00:25,10.25 9:55
22.44,162.4,733.6,760,35,-67.2,10.25 00:30,10.25 10:00
22.6,158.6,743.8,772,34,-66.2,10.25 00:35,10.25 10:05
22.74,184,691.4,761.2,33,-65,10.25 00:40,10.25 10:10
22.84,216.4,619.6,739.8,32,-63.2,10.25 00:45,10.25 10:15
22.98,210.2,590.4,713.6,31.8,-62.2,10.25 00:50,10.25 10:20
23.12,183,591.6,692.8,30.8,-61,10.25 00:55,10.25 10:25
23.22,176.6,593,692.4,29.8,-59.2,10.25 01:00,10.25 10:30
23.28,168.4,594.2,690,28.8,-57.2,10.25 01:05,10.25 10:35
23.3,153.2,595.2,680.4,28,-56,10.25 01:10,10.25 10:40
23.36,125.6,596.4,657.8,27,-54,10.25 01:15,10.25 10:45
23.38,122,597.6,659.4,26,-52,10.25 01:20,10.25 10:50
23.46,128.4,598.4,670.6,25,-50,10.25 01:25,10.25 10:55
23.48,164.4,599.4,711.2,24,-48,10.25 01:30,10.25 11:00
23.56,185.4,600.4,736.2,23.8,-45.2,10.25 01:35,10.25 11:05
23.58,209.8,601.2,764.8,22.8,-43,10.25 01:40,10.25 11:10
23.64,227.4,602,786,22,-40.2,10.25 01:45,10.25 11:15
23.68,258.8,560.4,781,21,-38,10.25 01:50,10.25 11:20
23.74,278.6,526.8,771.2,20.8,-35,10.25 01:55,10.25 11:25
23.84,217.2,572.6,755,20,-32,10.25 02:00,10.25 11:30
23.9,169.4,604.6,739.6,19.8,-28.2,10.25 02:05,10.25 11:35
23.98,147.8,605.4,720.4,19,-25,10.25 02:10,10.25 11:40
24.04,133.8,605.8,708.4,18.8,-22,10.25 02:15,10.25 11:45
24.18,118.2,606.4,694.4,18,-18,10.25 02:20,10.25 11:50
24.24,125,606.6,702.4,18,-14,10.25 02:25,10.25 11:55
24.32,129.4,607,708,17.8,-10,10.25 02:30,10.25 12:00
24.38,128.8,607.2,708,17.8,-6,10.25 02:35,10.25 12:05
24.52,131.8,607.4,711.6,17.8,-2,10.25 02:40,10.25 12:10
24.58,126.6,607.4,706.4,17.8,2,10.25 02:45,10.25 12:15
24.66,125,607.6,704.4,17.8,6,10.25 02:50,10.25 12:20
24.72,126.2,607.6,705.4,17.8,10,10.25 02:55,10.25 12:25
24.82,154.2,607.8,732.6,18,14,10.25 03:00,10.25 12:30
24.9,183.2,607.6,760.8,18,18,10.25 03:05,10.25 12:35
24.94,193.6,607.8,769.8,18.8,22,10.25 03:10,10.25 12:40
25.02,206.2,607.4,780.8,19,25.2,10.25 03:15,10.25 12:45
25.1,230.2,607.4,802.8,19.8,28.2,10.25 03:20,10.25 12:50
25.16,188.2,607,758.8,20,32,10.25 03:25,10.25 12:55
25.22,161.2,606.8,728.8,20.8,35,10.25 03:30,10.25 13:00
25.28,140.4,606.2,705.2,21,38,10.25 03:35,10.25 13:05
25.34,169.6,605.6,731.6,22,40.2,10.25 03:40,10.25 13:10
25.42,172.4,605,730.8,22.8,43.2,10.25 03:45,10.25 13:15
25.48,164,604.4,718.4,23.8,45.2,10.25 03:50,10.25 13:20
25.54,151.4,603.8,702,24,48,10.25 03:55,10.25 13:25
25.56,174.8,602.8,721,25,50.2,10.25 04:00,10.25 13:30
25.6,191.2,618,747.2,26,52.2,10.25 04:05,10.25 13:35
25.6,172.6,651,753.6,27,54.2,10.25 04:10,10.25 13:40
25.64,157.4,684.4,763.2,28,56,10.25 04:15,10.25 13:45
25.68,161.6,663.4,744.2,28.8,57.2,10.25 04:20,10.25 13:50
25.68,163.2,651,729.8,29.8,59.2,10.25 04:25,10.25 13:55
25.72,130.2,718,748.8,30.8,61,10.25 04:30,10.25 14:00
25.72,108.6,756.4,753.6,31,62.2,10.25 04:35,10.25 14:05
25.76,108,754.6,745,32,64,10.25 04:40,10.25 14:10
25.8,106.8,752.8,735.6,33,65,10.25 04:45,10.25 14:15
25.8,115.6,750.8,735.2,34,66.2,10.25 04:50,10.25 14:20
25.84,122.2,749,732.8,35,67.2,10.25 04:55,10.25 14:25
25.84,113.6,747,714.4,36,69,10.25 05:00,10.25 14:30
25.86,109.4,744.4,700.2,37,70,10.25 05:05,10.25 14:35
25.88,108.4,742,689.4,38.8,71,10.25 05:10,10.25 14:40
25.94,113.2,739.4,683.6,39.8,72,10.25 05:15,10.25 14:45
25.98,116.2,736.8,676.2,40.8,73,10.25 05:20,10.25 14:50
25.98,125,733.8,674,41.8,74,10.25 05:25,10.25 14:55
26.02,145.4,730.6,683,43,75,10.25 05:30,10.25 15:00
26.02,173.6,747.4,714,44,76,10.25 05:35,10.25 15:05
26.06,140.4,829.8,729.8,45,77,10.25 05:40,10.25 15:10
26.12,136.6,831.4,715.8,46,77.2,10.25 05:45,10.25 15:15
26.14,111.2,884.2,715.2,47,78.2,10.25 05:50,10.25 15:20
26.16,107.2,885.4,700,48,79,10.25 05:55,10.25 15:25
26.16,105.8,880.4,683.2,49,80,10.25 06:00,10.25 15:30
26.18,104.6,874.8,665.6,50,81,10.25 06:05,10.25 15:35
26.16,103.4,869,647.8,51,81.2,10.25 06:10,10.25 15:40
26.16,102.2,863.2,630.2,52,82,10.25 06:15,10.25 15:45
26.16,100.6,856.8,612,53,83,10.25 06:20,10.25 15:50
26.18,99.2,850,593.6,54,83.2,10.25 06:25,10.25 15:55
26.16,98,843.2,574.8,55.8,84.2,10.25 06:30,10.25 16:00
26.18,96.4,835.6,556.2,57,85,10.25 06:35,10.25 16:05
26.18,95,827.4,537,58,85.2,10.25 06:40,10.25 16:10
26.18,93.2,819.2,517.8,59,86.2,10.25 06:45,10.25 16:15
26.16,92,810,498.4,60,87,10.25 06:50,10.25 16:20
26.18,90.2,800.8,478.6,61,87.2,10.25 06:55,10.25 16:25
26.18,88.4,790.8,458.8,62,88,10.25 07:00,10.25 16:30
26.14,86.8,780,439,63,89,10.25 07:05,10.25 16:35
26.12,85.2,769,419,64,89.2,10.25 07:10,10.25 16:40
26.12,83.2,757,398.8,65,90,10.25 07:15,10.25 16:45
26.1,81.2,744.2,378.6,66,91,10.25 07:20,10.25 16:50
26.08,79.4,730.6,358.6,67.8,91,10.25 07:25,10.25 16:55
26.04,77.2,716.4,338.2,69,92,10.25 07:30,10.25 17:00
26.02,79,681,315.2,70,92.2,10.25 07:35,10.25 17:05
26,72.8,683.8,297.8,71,93,10.25 07:40,10.25 17:10
26,70.6,665.8,277.4,72,93.2,10.25 07:45,10.25 17:15
25.98,68,647,257.2,73,94,10.25 07:50,10.25 17:20
25.94,65.4,626,237.4,74,95,10.25 07:55,10.25 17:25
25.92,67.8,570.8,213.8,75,95.2,10.25 08:00,10.25 17:30
25.82,63.8,553.2,195.2,76,96,10.25 08:05,10.25 17:35
25.74,69.4,441.8,166,77,96.2,10.25 08:10,10.25 17:40
25.72,52.2,418.8,136.4,78,97,10.25 08:15,10.25 17:45
25.62,52.6,393.8,124.4,79.8,98,10.25 08:20,10.25 17:50
25.54,45.2,366.6,105.4,80.8,98,10.25 08:25,10.25 17:55
25.48,41.4,337.4,90.2,82,99,10.25 08:30,10.25 18:00
25.4,36.8,301,74.8,83,99.2,10.25 08:35,10.25 18:05
25.3,30.6,256.6,58.2,84,100,10.25 08:40,10.25 18:10
25.28,25.4,212,44.4,85,100.2,10.25 08:45,10.25 18:15
25.2,23.6,53.4,28.4,86,101,10.25 08:50,10.25 18:20
25.1,15.2,22.6,17,87,102,10.25 08:55,10.25 18:25
24.98,11.6,14,12.8,88,102.2,10.25 09:00,10.25 18:30
24.78,4.8,8.8,5.6,89,103,10.25 09:05,10.25 18:35
24.56,0,0,0,90,103.2,10.25 09:10,10.25 18:40
24.4,0,0,0,91,104,10.25 09:15,10.25 18:45
24.16,0,0,0,92,105,10.25 09:20,10.25 18:50
23.98,0,0,0,93,105.2,10.25 09:25,10.25 18:55
23.78,0,0,0,94.8,106,10.25 09:30,10.25 19:00
23.6,0,0,0,95.8,107,10.25 09:35,10.25 19:05
23.38,0,0,0,96.8,107.2,10.25 09:40,10.25 19:10
23.2,0,0,0,97.8,108,10.25 09:45,10.25 19:15
23,0,0,0,99,109,10.25 09:50,10.25 19:20
22.78,0,0,0,100,109.2,10.25 09:55,10.25 19:25
22.68,0,0,0,101,110,10.25 10:00,10.25 19:30
22.6,0,0,0,102,111,10.25 10:05,10.25 19:35
22.58,0,0,0,103,111.2,10.25 10:10,10.25 19:40
22.5,0,0,0,104,112,10.25 10:15,10.25 19:45
22.46,0,0,0,105,113,10.25 10:20,10.25 19:50
22.42,0,0,0,106,113.2,10.25 10:25,10.25 19:55
22.36,0,0,0,107,114,10.25 10:30,10.25 20:00
22.32,0,0,0,108,115,10.25 10:35,10.25 20:05
22.28,0,0,0,109,116,10.25 10:40,10.25 20:10
22.2,0,0,0,110,116.2,10.25 10:45,10.25 20:15
22.18,0,0,0,111,117.2,10.25 10:50,10.25 20:20
22.1,0,0,0,112,118,10.25 10:55,10.25 20:25
22.06,0,0,0,112.8,119,10.25 11:00,10.25 20:30
21.94,0,0,0,113.8,120,10.25 11:05,10.25 20:35
21.82,0,0,0,114.8,121,10.25 11:10,10.25 20:40
21.7,0,0,0,115.8,121.2,10.25 11:15,10.25 20:45
21.58,0,0,0,116,122.2,10.25 11:20,10.25 20:50
21.48,0,0,0,117,123,10.25 11:25,10.25 20:55
21.32,0,0,0,118,124,10.25 11:30,10.25 21:00
21.22,0,0,0,119,125,10.25 11:35,10.25 21:05
21.1,0,0,0,120,126,10.25 11:40,10.25 21:10
20.98,0,0,0,121,127,10.25 11:45,10.25 21:15
20.86,0,0,0,122,128,10.25 11:50,10.25 21:20
20.74,0,0,0,122.8,129,10.25 11:55,10.25 21:25
20.68,0,0,0,123.8,130,10.25 12:00,10.25 21:30
20.6,0,0,0,124,131.2,10.25 12:05,10.25 21:35
20.54,0,0,0,125,132.2,10.25 12:10,10.25 21:40
20.46,0,0,0,126,133.2,10.25 12:15,10.25 21:45
20.42,0,0,0,126.8,135,10.25 12:20,10.25 21:50
20.34,0,0,0,127.8,136,10.25 12:25,10.25 21:55
20.26,0,0,0,128,137,10.25 12:30,10.25 22:00
20.18,0,0,0,129,138.2,10.25 12:35,10.25 22:05
20.14,0,0,0,129.8,140,10.25 12:40,10.25 22:10
20.06,0,0,0,130,141,10.25 12:45,10.25 22:15
20,0,0,0,131,142.2,10.25 12:50,10.25 22:20
19.92,0,0,0,131.8,144,10.25 12:55,10.25 22:25
19.9,0,0,0,132,145,10.25 13:00,10.25 22:30
19.84,0,0,0,133,146.2,10.25 13:05,10.25 22:35
19.82,0,0,0,133.8,148,10.25 13:10,10.25 22:40
19.8,0,0,0,134,149.2,10.25 13:15,10.25 22:45
19.74,0,0,0,134.8,151,10.25 13:20,10.25 22:50
19.72,0,0,0,135,153,10.25 13:25,10.25 22:55
19.64,0,0,0,135.8,154,10.25 13:30,10.25 23:00
19.64,0,0,0,136,156,10.25 13:35,10.25 23:05
19.56,0,0,0,136.8,157.2,10.25 13:40,10.25 23:10
19.54,0,0,0,137,159,10.25 13:45,10.25 23:15
19.54,0,0,0,137,161,10.25 13:50,10.25 23:20
19.46,0,0,0,137.8,163,10.25 13:55,10.25 23:25
19.44,0,0,0,138,164,10.25 14:00,10.25 23:30
19.36,0,0,0,138,166,10.25 14:05,10.25 23:35
19.3,0,0,0,138.8,168,10.25 14:10,10.25 23:40
19.2,0,0,0,138.8,170,10.25 14:15,10.25 23:45
19.14,0,0,0,139,172,10.25 14:20,10.25 23:50
19.06,0,0,0,139,173.2,10.25 14:25,10.25 23:55
19.02,0,0,0,139,175,10.25 14:30,10.26 0:00
18.94,0,0,0,139,177,10.25 14:35,10.26 0:05
18.88,0,0,0,139,179,10.25 14:40,10.26 0:10
18.78,0,0,0,139,-179,10.25 14:45,10.26 0:15
18.72,0,0,0,139,-177,10.25 14:50,10.26 0:20
18.64,0,0,0,139,-175,10.25 14:55,10.26 0:25
18.58,0,0,0,139,-173,10.25 15:00,10.26 0:30
18.5,0,0,0,139,-172,10.25 15:05,10.26 0:35
18.46,0,0,0,138.8,-170,10.25 15:10,10.26 0:40
18.38,0,0,0,138.8,-168,10.25 15:15,10.26 0:45
18.34,0,0,0,138,-166,10.25 15:20,10.26 0:50
18.26,0,0,0,138,-164,10.25 15:25,10.26 0:55
18.18,0,0,0,137.8,-163,10.25 15:30,10.26 1:00
18.1,0,0,0,137,-161,10.25 15:35,10.26 1:05
18.06,0,0,0,137,-159,10.25 15:40,10.26 1:10
17.98,0,0,0,136.8,-157.2,10.25 15:45,10.26 1:15
17.94,0,0,0,136,-156,10.25 15:50,10.26 1:20
17.86,0,0,0,135.8,-154,10.25 15:55,10.26 1:25
17.82,0,0,0,135,-153,10.25 16:00,10.26 1:30
17.78,0,0,0,134.8,-151,10.25 16:05,10.26 1:35
17.76,0,0,0,134,-149.2,10.25 16:10,10.26 1:40
17.68,0,0,0,133.8,-148,10.25 16:15,10.26 1:45
17.66,0,0,0,133,-146.2,10.25 16:20,10.26 1:50
17.62,0,0,0,132,-145,10.25 16:25,10.26 1:55
17.62,0,0,0,131.8,-144,10.25 16:30,10.26 2:00
17.58,0,0,0,131,-142,10.25 16:35,10.26 2:05
17.56,0,0,0,130,-141,10.25 16:40,10.26 2:10
17.48,0,0,0,129.8,-140,10.25 16:45,10.26 2:15
17.46,0,0,0,129,-138.2,10.25 16:50,10.26 2:20
17.42,0,0,0,128,-137,10.25 16:55,10.26 2:25
17.38,0,0,0,127,-136,10.25 17:00,10.26 2:30
17.3,0,0,0,126.8,-135,10.25 17:05,10.26 2:35
17.18,0,0,0,126,-134,10.25 17:10,10.26 2:40
17.08,0,0,0,125,-132.2,10.25 17:15,10.26 2:45
17.02,0,0,0,124,-131.2,10.25 17:20,10.26 2:50
16.92,0,0,0,123,-130,10.25 17:25,10.26 2:55
16.82,0,0,0,122.8,-129,10.25 17:30,10.26 3:00
16.72,0,0,0,121.8,-128,10.25 17:35,10.26 3:05
16.66,0,0,0,121,-127,10.25 17:40,10.26 3:10
16.56,0,0,0,120,-126,10.25 17:45,10.26 3:15
16.44,0,0,0,119,-125,10.25 17:50,10.26 3:20
16.36,0,0,0,118,-124,10.25 17:55,10.26 3:25
16.32,0,0,0,117,-123.2,10.25 18:00,10.26 3:30
16.22,0,0,0,116,-122.2,10.25 18:05,10.26 3:35
16.2,0,0,0,115,-121.2,10.25 18:10,10.26 3:40
16.12,0,0,0,114.8,-121,10.25 18:15,10.26 3:45
16.08,0,0,0,113.8,-120,10.25 18:20,10.26 3:50
16,0,0,0,112.8,-119,10.25 18:25,10.26 3:55
15.96,0,0,0,111.8,-118,10.25 18:30,10.26 4:00
15.9,0,0,0,110.8,-117.2,10.25 18:35,10.26 4:05
15.84,0,0,0,109.8,-117,10.25 18:40,10.26 4:10
15.76,0,0,0,109,-116,10.25 18:45,10.26 4:15
15.76,0,0,0,108,-115,10.25 18:50,10.26 4:20
15.64,0,0,0,107,-114.2,10.25 18:55,10.26 4:25
15.64,0,0,0,106,-113.2,10.25 19:00,10.26 4:30
15.6,0,0,0,105,-113,10.25 19:05,10.26 4:35
15.56,0,0,0,104,-112,10.25 19:10,10.26 4:40
15.52,0,0,0,103,-111.2,10.25 19:15,10.26 4:45
15.48,0,0,0,101.8,-111,10.25 19:20,10.26 4:50
15.46,0,0,0,100.8,-110,10.25 19:25,10.26 4:55
15.42,0,0,0,99.8,-109.2,10.25 19:30,10.26 5:00
15.4,0,0,0,98.8,-109,10.25 19:35,10.26 5:05
15.36,0,0,0,97.8,-108,10.25 19:40,10.26 5:10
15.32,0,0,0,96.8,-107.2,10.25 19:45,10.26 5:15
15.3,0,0,0,95,-107,10.25 19:50,10.26 5:20
15.24,0,0,0,94,-106,10.25 19:55,10.26 5:25
15.24,0,0,0,93,-105.2,10.25 20:00,10.26 5:30
15.32,0,0,0,92,-105,10.25 20:05,10.26 5:35
15.34,0,0,0,91,-104.2,10.25 20:10,10.26 5:40
15.38,0,0,0,90,-104,10.25 20:15,10.26 5:45
15.46,5,8,5.8,89,-103,10.25 20:20,10.26 5:50
15.48,11.8,35.8,15.2,88,-102.2,10.25 20:25,10.26 5:55
15.54,19,85,26.2,87,-102,10.25 20:30,10.26 6:00
15.56,25.6,153.4,39,86,-101.2,10.25 20:35,10.26 6:05
15.64,33.6,211,52.6,85,-101,10.25 20:40,10.26 6:10
15.68,39,264.8,68,84,-100,10.25 20:45,10.26 6:15
15.72,44.4,308.8,83.8,83,-99.2,10.25 20:50,10.26 6:20
15.78,50,339.8,99.6,81.8,-99,10.25 20:55,10.26 6:25
15.88,55,366.8,115.4,80.8,-98.2,10.25 21:00,10.26 6:30
16.14,57.4,394,130.2,79,-98,10.25 21:05,10.26 6:35
16.42,64.6,428.2,151.2,78,-97,10.25 21:10,10.26 6:40
16.68,65.8,486.2,173,77,-97,10.25 21:15,10.26 6:45
16.94,69.8,511.6,192,76,-96,10.25 21:20,10.26 6:50
17.2,78.4,501.4,207.8,75,-95.2,10.25 21:25,10.26 6:55
17.46,87,489,222.2,74,-95,10.25 21:30,10.26 7:00
17.72,93.2,489,237.4,73,-94.2,10.25 21:35,10.26 7:05
17.98,99,498.8,255,72,-94,10.25 21:40,10.26 7:10
18.24,104,511.8,273.2,71,-93,10.25 21:45,10.26 7:15
18.52,106,540.6,294.4,69.8,-93,10.25 21:50,10.26 7:20
18.78,108.4,565,315.2,68.8,-92,10.25 21:55,10.26 7:25
18.94,108.2,597.6,337.6,67,-91.2,10.25 22:00,10.26 7:30
19.06,104.8,640.6,362,66,-91,10.25 22:05,10.26 7:35
19.16,105,665.6,384,65,-90,10.25 22:10,10.26 7:40
19.28,106.2,685.6,404.8,64,-90,10.25 22:15,10.26 7:45
19.4,118.4,652,413.8,63,-89,10.25 22:20,10.26 7:50
19.52,123.6,636,422.6,62,-88.2,10.25 22:25,10.26 7:55
19.64,128.4,652.4,445.8,61,-88,10.25 22:30,10.26 8:00
19.76,128.2,676.6,469,60,-87,10.25 22:35,10.26 8:05
19.88,131.8,680.8,486,59,-86.2,10.25 22:40,10.26 8:10
20,135.8,683.4,502.4,57.8,-86,10.25 22:45,10.26 8:15
20.1,142.2,674.4,514.6,56.8,-85,10.25 22:50,10.26 8:20
20.22,142.6,679,528.2,55,-84.2,10.25 22:55,10.26 8:25
20.4,140.6,720.2,560.4,54,-84,10.25 23:00,10.26 8:30
20.58,127,778.8,593.2,53,-83,10.25 23:05,10.26 8:35
20.78,127,791.2,612.6,52,-82.2,10.25 23:10,10.26 8:40
20.98,126.6,803.2,631.6,51,-82,10.25 23:15,10.26 8:45
21.2,127.2,812,649.4,50,-81,10.25 23:20,10.26 8:50
21.38,128.4,818.6,666.4,49,-80,10.25 23:25,10.26 8:55
21.62,137,806.6,678.2,48,-79.2,10.25 23:30,10.26 9:00
21.8,144.2,797,690.2,47,-79,10.25 23:35,10.26 9:05
22.02,143.8,807.4,707.8,46,-78,10.25 23:40,10.26 9:10
22.22,154.8,791.4,718,44.8,-77,10.25 23:45,10.26 9:15
22.42,134.2,847.2,748.4,43.8,-76,10.25 23:50,10.26 9:20
22.6,126.2,873.8,770,42.8,-75,10.25 23:55,10.26 9:25
22.82,129.8,871.8,783.8,41,-74.2,10.26 00:00,10.26 9:30
22.96,135.2,866.8,795.4,40,-73.2,10.26 00:05,10.26 9:35
23.14,150,840,799.6,39,-72.2,10.26 00:10,10.26 9:40
23.26,161.2,819.8,804.8,38,-71.2,10.26 00:15,10.26 9:45
23.46,158.2,834,821.8,37,-70.2,10.26 00:20,10.26 9:50
23.6,154.2,848.8,838.8,36,-69,10.26 00:25,10.26 9:55
23.74,152,860,854.6,35,-68,10.26 00:30,10.26 10:00
23.88,174.6,821,853.4,34,-67,10.26 00:35,10.26 10:05
24.06,189.6,794.4,854.4,33,-65.2,10.26 00:40,10.26 10:10
24.2,189.2,800,866,32,-64,10.26 00:45,10.26 10:15
24.38,166.8,849.4,892.8,31,-63,10.26 00:50,10.26 10:20
24.52,157.8,871.8,910.6,30,-61.2,10.26 00:55,10.26 10:25
24.66,170.6,852.6,913.6,29,-60,10.26 01:00,10.26 10:30
24.74,190,815.6,907.8,28,-58,10.26 01:05,10.26 10:35
24.8,190.6,819.8,918,27.8,-56.2,10.26 01:10,10.26 10:40
24.9,185.6,833.8,931.2,26.8,-54.2,10.26 01:15,10.26 10:45
25,183.8,840.8,941.6,25.8,-52.2,10.26 01:20,10.26 10:50
25.06,203.8,807.2,936.2,25,-50.2,10.26 01:25,10.26 10:55
25.16,222.4,768.6,924.8,24,-48.2,10.26 01:30,10.26 11:00
25.22,224,755.8,918.4,23,-46,10.26 01:35,10.26 11:05
25.32,214.6,779.4,935.2,22,-43.2,10.26 01:40,10.26 11:10
25.42,220.6,775.6,941.2,21.8,-41,10.26 01:45,10.26 11:15
25.48,214.2,786.2,948.2,21,-38.2,10.26 01:50,10.26 11:20
25.56,220,776.2,948,20,-35.2,10.26 01:55,10.26 11:25
25.68,245.2,737.4,939.2,19.8,-32.2,10.26 02:00,10.26 11:30
25.78,263.6,709.4,933.6,19,-29,10.26 02:05,10.26 11:35
25.94,249.4,737,947.4,18.8,-25.2,10.26 02:10,10.26 11:40
26.1,241.6,752,955.8,18,-22,10.26 02:15,10.26 11:45
26.18,245.8,742.8,953.2,18,-18,10.26 02:20,10.26 11:50
26.34,246.8,739.4,951.6,17.8,-14,10.26 02:25,10.26 11:55
26.44,256.4,717.4,941.6,17,-10,10.26 02:30,10.26 12:00
26.6,260,700.2,928.8,17,-6,10.26 02:35,10.26 12:05
26.68,252.6,696,918,17,-2,10.26 02:40,10.26 12:10
26.86,243.2,696.2,908.6,17,2,10.26 02:45,10.26 12:15
27.02,233,696.4,898.8,17,6,10.26 02:50,10.26 12:20
27.12,227.2,691.6,887.6,17,10.2,10.26 02:55,10.26 12:25
27.22,227.4,692,887.2,17.8,14.2,10.26 03:00,10.26 12:30
27.28,228.6,691.8,887.2,18,18.2,10.26 03:05,10.26 12:35
27.4,235.8,687,888.2,18,22,10.26 03:10,10.26 12:40
27.5,247.8,672.8,885.2,18.8,26,10.26 03:15,10.26 12:45
27.56,246,686.8,894.4,19,29.2,10.26 03:20,10.26 12:50
27.64,245.2,695.8,900,20,32.2,10.26 03:25,10.26 12:55
27.72,232.8,705,893.8,20,35.2,10.26 03:30,10.26 13:00
27.8,228.8,699.4,881.8,21,38.2,10.26 03:35,10.26 13:05
27.88,228.8,693.8,873.2,21.8,41.2,10.26 03:40,10.26 13:10
