air_temp,dhi,dni,ghi,zenith,azimuth,Period_Start,ACST_Start
36,106.8,356.2,210.4,73,95.2,10.23 07:50,10.23 17:20
35.8,103.6,309,187.6,74,96,10.23 07:55,10.23 17:25
35.6,86.8,380,182.8,75,96.2,10.23 08:00,10.23 17:30
35.4,77.2,386.2,167.4,76.8,97,10.23 08:05,10.23 17:35
35.2,75.8,329.6,146,78,97,10.23 08:10,10.23 17:40
35,62,332,126.2,79,97.2,10.23 08:15,10.23 17:45
34.6,57.2,291.2,108,80,98,10.23 08:20,10.23 17:50
34.6,51,233,87,81,98.2,10.23 08:25,10.23 17:55
34.6,46,252.8,79.8,82,99,10.23 08:30,10.23 18:00
34.6,38.6,220.6,63.6,83,99.2,10.23 08:35,10.23 18:05
34.4,32.4,236.6,55,85,100,10.23 08:40,10.23 18:10
33.8,24.4,167,38.8,86,100,10.23 08:45,10.23 18:15
33.8,18.8,82.8,25.8,87,101,10.23 08:50,10.23 18:20
33.6,11,28.6,13.4,88,101,10.23 08:55,10.23 18:25
33.4,4.6,6.8,5,89,101.2,10.23 09:00,10.23 18:30
33.2,0,0,0,90,102,10.23 09:05,10.23 18:35
32.8,0,0,0,91,102.2,10.23 09:10,10.23 18:40
32.8,0,0,0,92.8,103,10.23 09:15,10.23 18:45
32.6,0,0,0,94,103.2,10.23 09:20,10.23 18:50
32.2,0,0,0,95,104,10.23 09:25,10.23 18:55
31.8,0,0,0,96,104.2,10.23 09:30,10.23 19:00
31.6,0,0,0,97,105,10.23 09:35,10.23 19:05
31.4,0,0,0,98,105.2,10.23 09:40,10.23 19:10
31,0,0,0,99,106,10.23 09:45,10.23 19:15
31,0,0,0,100,106.2,10.23 09:50,10.23 19:20
30.6,0,0,0,101.8,107,10.23 09:55,10.23 19:25
30.4,0,0,0,103,107.2,10.23 10:00,10.23 19:30
30.4,0,0,0,104,108,10.23 10:05,10.23 19:35
30.4,0,0,0,105,108.2,10.23 10:10,10.23 19:40
30.2,0,0,0,106,109,10.23 10:15,10.23 19:45
30,0,0,0,107,110,10.23 10:20,10.23 19:50
29.8,0,0,0,108,110,10.23 10:25,10.23 19:55
29.8,0,0,0,109,111,10.23 10:30,10.23 20:00
29.8,0,0,0,110,111.2,10.23 10:35,10.23 20:05
29.8,0,0,0,111,112,10.23 10:40,10.23 20:10
29.4,0,0,0,112.8,113,10.23 10:45,10.23 20:15
29.4,0,0,0,113.8,113.2,10.23 10:50,10.23 20:20
29.4,0,0,0,114.8,114,10.23 10:55,10.23 20:25
29.4,0,0,0,116,115,10.23 11:00,10.23 20:30
29.4,0,0,0,117,115.2,10.23 11:05,10.23 20:35
29.4,0,0,0,118,116,10.23 11:10,10.23 20:40
29,0,0,0,119,117,10.23 11:15,10.23 20:45
29,0,0,0,120,118,10.23 11:20,10.23 20:50
29,0,0,0,121,118.2,10.23 11:25,10.23 20:55
29,0,0,0,122,119,10.23 11:30,10.23 21:00
28.6,0,0,0,123,120,10.23 11:35,10.23 21:05
28.6,0,0,0,124,121,10.23 11:40,10.23 21:10
28.4,0,0,0,125,122,10.23 11:45,10.23 21:15
28.4,0,0,0,126,123,10.23 11:50,10.23 21:20
28.4,0,0,0,127,123.2,10.23 11:55,10.23 21:25
28.2,0,0,0,128,124.2,10.23 12:00,10.23 21:30
28.2,0,0,0,129,125.2,10.23 12:05,10.23 21:35
28,0,0,0,130,126.2,10.23 12:10,10.23 21:40
27.8,0,0,0,130.8,127.2,10.23 12:15,10.23 21:45
27.8,0,0,0,131.8,129,10.23 12:20,10.23 21:50
27.8,0,0,0,132.8,130,10.23 12:25,10.23 21:55
27.8,0,0,0,133,131,10.23 12:30,10.23 22:00
27.8,0,0,0,134,132,10.23 12:35,10.23 22:05
27.6,0,0,0,135,133.2,10.23 12:40,10.23 22:10
27.6,0,0,0,136,135,10.23 12:45,10.23 22:15
27.2,0,0,0,137,136,10.23 12:50,10.23 22:20
27,0,0,0,137.8,137.2,10.23 12:55,10.23 22:25
27,0,0,0,138,139,10.23 13:00,10.23 22:30
27,0,0,0,139,140.2,10.23 13:05,10.23 22:35
27,0,0,0,140,142,10.23 13:10,10.23 22:40
27,0,0,0,140.8,143.2,10.23 13:15,10.23 22:45
27,0,0,0,141,145,10.23 13:20,10.23 22:50
27,0,0,0,142,147,10.23 13:25,10.23 22:55
27,0,0,0,142,148.2,10.23 13:30,10.23 23:00
27,0,0,0,143,150,10.23 13:35,10.23 23:05
27,0,0,0,143.8,152,10.23 13:40,10.23 23:10
26.8,0,0,0,144,154,10.23 13:45,10.23 23:15
26.6,0,0,0,144.8,156,10.23 13:50,10.23 23:20
26.4,0,0,0,145,158,10.23 13:55,10.23 23:25
26.4,0,0,0,145.8,160,10.23 14:00,10.23 23:30
26.6,0,0,0,146,162,10.23 14:05,10.23 23:35
26.6,0,0,0,146,164,10.23 14:10,10.23 23:40
26.6,0,0,0,146.8,166,10.23 14:15,10.23 23:45
26.6,0,0,0,147,168,10.23 14:20,10.23 23:50
26.4,0,0,0,147,170.2,10.23 14:25,10.23 23:55
26.4,0,0,0,147,173,10.23 14:30,10.24 0:00
26.4,0,0,0,147,175,10.23 14:35,10.24 0:05
26.4,0,0,0,147,177,10.23 14:40,10.24 0:10
26.2,0,0,0,147,179.2,10.23 14:45,10.24 0:15
26,0,0,0,147,-178,10.23 14:50,10.24 0:20
26,0,0,0,147,-176,10.23 14:55,10.24 0:25
26,0,0,0,147,-174,10.23 15:00,10.24 0:30
25.8,0,0,0,147,-171.2,10.23 15:05,10.24 0:35
25.6,0,0,0,147,-169,10.23 15:10,10.24 0:40
25.6,0,0,0,146.8,-167,10.23 15:15,10.24 0:45
25.4,0,0,0,146,-165,10.23 15:20,10.24 0:50
25.4,0,0,0,146,-163,10.23 15:25,10.24 0:55
25.2,0,0,0,145.8,-161,10.23 15:30,10.24 1:00
25.2,0,0,0,145,-159,10.23 15:35,10.24 1:05
25,0,0,0,145,-157,10.23 15:40,10.24 1:10
25,0,0,0,144,-155,10.23 15:45,10.24 1:15
25,0,0,0,144,-153,10.23 15:50,10.24 1:20
24.8,0,0,0,143,-151,10.23 15:55,10.24 1:25
24.8,0,0,0,142.8,-149,10.23 16:00,10.24 1:30
24.8,0,0,0,142,-147.2,10.23 16:05,10.24 1:35
24.8,0,0,0,141,-146,10.23 16:10,10.24 1:40
24.4,0,0,0,141,-144,10.23 16:15,10.24 1:45
24.4,0,0,0,140,-142.2,10.23 16:20,10.24 1:50
24.2,0,0,0,139,-141,10.23 16:25,10.24 1:55
24.2,0,0,0,138.8,-139.2,10.23 16:30,10.24 2:00
24,0,0,0,138,-138,10.23 16:35,10.24 2:05
24,0,0,0,137,-137,10.23 16:40,10.24 2:10
23.8,0,0,0,136,-135.2,10.23 16:45,10.24 2:15
23.8,0,0,0,135,-134,10.23 16:50,10.24 2:20
23.6,0,0,0,134.8,-133,10.23 16:55,10.24 2:25
23.6,0,0,0,133.8,-131.2,10.23 17:00,10.24 2:30
23.4,0,0,0,133,-130.2,10.23 17:05,10.24 2:35
23.4,0,0,0,132,-129,10.23 17:10,10.24 2:40
23.4,0,0,0,131,-128,10.23 17:15,10.24 2:45
23.2,0,0,0,130,-127,10.23 17:20,10.24 2:50
23,0,0,0,129,-126,10.23 17:25,10.24 2:55
23,0,0,0,128,-125,10.23 17:30,10.24 3:00
23,0,0,0,127,-124,10.23 17:35,10.24 3:05
22.8,0,0,0,126,-123,10.23 17:40,10.24 3:10
22.8,0,0,0,125,-122,10.23 17:45,10.24 3:15
22.6,0,0,0,124,-121.2,10.23 17:50,10.24 3:20
22.4,0,0,0,123,-120.2,10.23 17:55,10.24 3:25
22.4,0,0,0,122,-120,10.23 18:00,10.24 3:30
22.4,0,0,0,121,-119,10.23 18:05,10.24 3:35
22.4,0,0,0,120,-118,10.23 18:10,10.24 3:40
22.4,0,0,0,119,-117.2,10.23 18:15,10.24 3:45
22.4,0,0,0,118,-116.2,10.23 18:20,10.24 3:50
22.4,0,0,0,117,-116,10.23 18:25,10.24 3:55
22.2,0,0,0,116,-115,10.23 18:30,10.24 4:00
22.2,0,0,0,115,-114.2,10.23 18:35,10.24 4:05
22.2,0,0,0,114,-114,10.23 18:40,10.24 4:10
22.2,0,0,0,113,-113,10.23 18:45,10.24 4:15
22,0,0,0,112,-112.2,10.23 18:50,10.24 4:20
21.8,0,0,0,111,-112,10.23 18:55,10.24 4:25
21.6,0,0,0,110,-111,10.23 19:00,10.24 4:30
21.6,0,0,0,108.8,-111,10.23 19:05,10.24 4:35
21.6,0,0,0,107.8,-110,10.23 19:10,10.24 4:40
21.6,0,0,0,106,-109.2,10.23 19:15,10.24 4:45
21.6,0,0,0,105,-109,10.23 19:20,10.24 4:50
21.6,0,0,0,104,-108.2,10.23 19:25,10.24 4:55
21.6,0,0,0,103,-108,10.23 19:30,10.24 5:00
21.4,0,0,0,102,-107,10.23 19:35,10.24 5:05
21.4,0,0,0,101,-107,10.23 19:40,10.24 5:10
21.4,0,0,0,100,-106,10.23 19:45,10.24 5:15
21.4,0,0,0,99,-106,10.23 19:50,10.24 5:20
21.4,0,0,0,97.8,-105,10.23 19:55,10.24 5:25
21.4,0,0,0,96,-105,10.23 20:00,10.24 5:30
21.4,0,0,0,95,-104,10.23 20:05,10.24 5:35
21.4,0,0,0,94,-104,10.23 20:10,10.24 5:40
21.6,0,0,0,93,-103,10.23 20:15,10.24 5:45
21.6,0,0,0,92,-103,10.23 20:20,10.24 5:50
21.6,0,0,0,91,-102.2,10.23 20:25,10.24 5:55
21.6,2,4.2,2.2,89.8,-102,10.23 20:30,10.24 6:00
21.6,8.8,33.6,11.8,88.8,-101.2,10.23 20:35,10.24 6:05
21.6,15.4,88.2,23,87,-101,10.23 20:40,10.24 6:10
21.6,21.2,163.2,35.4,86,-100.2,10.23 20:45,10.24 6:15
21.6,26.4,267,50,85,-100,10.23 20:50,10.24 6:20
21.8,31.6,315,65,84,-100,10.23 20:55,10.24 6:25
21.8,36.2,356,81,83,-99,10.23 21:00,10.24 6:30
22,42.6,369,96.4,81.8,-99,10.23 21:05,10.24 6:35
22.4,44.6,427.6,115.6,80,-98.2,10.23 21:10,10.24 6:40
22.6,48.6,458.8,133.6,79,-98,10.23 21:15,10.24 6:45
23.2,52.4,487.4,152,78,-97.2,10.23 21:20,10.24 6:50
23.2,55.4,513.6,171.2,77,-97,10.23 21:25,10.24 6:55
23.8,58.6,538.2,190.6,76,-97,10.23 21:30,10.24 7:00
24.6,63,551.8,209,75,-96,10.23 21:35,10.24 7:05
24.6,68.6,556.6,226.4,73.8,-96,10.23 21:40,10.24 7:10
25.2,73.8,562.8,244.6,72,-95.2,10.23 21:45,10.24 7:15
25.4,74.2,596.8,266.8,71,-95,10.23 21:50,10.24 7:20
25.6,72.4,637.8,290.2,70,-94.2,10.23 21:55,10.24 7:25
26.2,74.8,654,310.2,69,-94,10.23 22:00,10.24 7:30
26.4,77,669.2,330.8,68,-94,10.23 22:05,10.24 7:35
26.4,79.2,683.4,351,66.8,-93,10.23 22:10,10.24 7:40
26.4,81.4,697,371.2,65,-93,10.23 22:15,10.24 7:45
26.6,83.2,709.6,391.8,64,-92.2,10.23 22:20,10.24 7:50
26.8,85.2,720.4,411.4,63,-92,10.23 22:25,10.24 7:55
27,91.6,716,428.6,62,-91.2,10.23 22:30,10.24 8:00
27,97.8,713.2,446,61,-91,10.23 22:35,10.24 8:05
27,92,748.4,470.4,59.8,-91,10.23 22:40,10.24 8:10
27.4,97.6,744,487.2,58,-90,10.23 22:45,10.24 8:15
27.4,96.4,761.8,508.4,57,-90,10.23 22:50,10.24 8:20
27.8,94.2,781.4,530,56,-89.2,10.23 22:55,10.24 8:25
27.8,95.6,789.6,549.2,55,-89,10.23 23:00,10.24 8:30
27.8,96.8,797.6,568.2,54,-88.2,10.23 23:05,10.24 8:35
28.2,98,805.2,587,53,-88,10.23 23:10,10.24 8:40
28.4,99,812.6,605.6,51,-87.2,10.23 23:15,10.24 8:45
28.4,100,819.4,623.6,50,-87,10.23 23:20,10.24 8:50
28.4,101.2,826,642,49,-86.2,10.23 23:25,10.24 8:55
28.4,102.2,832.4,659.2,48,-86,10.23 23:30,10.24 9:00
28.4,102.4,839,676.8,47,-85.2,10.23 23:35,10.24 9:05
28.4,103.2,845,694,46,-85,10.23 23:40,10.24 9:10
28.8,103.8,851.2,710.8,44.8,-84,10.23 23:45,10.24 9:15
29,104.4,856.6,727.4,43,-83.2,10.23 23:50,10.24 9:20
29.2,104.6,862,743.4,42,-83,10.23 23:55,10.24 9:25
29.2,105.2,867.8,760,41,-82.2,10.24 00:00,10.24 9:30
29.4,105.6,872.8,775.6,40,-81.2,10.24 00:05,10.24 9:35
29.4,106,877.4,790.4,39,-81,10.24 00:10,10.24 9:40
29.6,106.4,882,805.4,37.8,-80.2,10.24 00:15,10.24 9:45
30.2,106.8,886.2,819.6,36,-79.2,10.24 00:20,10.24 9:50
30.2,106.8,890.4,833.8,35,-79,10.24 00:25,10.24 9:55
30.4,107,894,847,34,-78,10.24 00:30,10.24 10:00
30.4,107.8,897.2,860,33,-77.2,10.24 00:35,10.24 10:05
30.8,108.4,900,872.8,32,-76.2,10.24 00:40,10.24 10:10
31,108.8,902.8,884.8,31,-75.2,10.24 00:45,10.24 10:15
31.4,109.4,905.4,896.4,29.8,-74.2,10.24 00:50,10.24 10:20
31.4,109.6,908,908,28.8,-73.2,10.24 00:55,10.24 10:25
31.6,110.2,910.6,918.6,27,-72.2,10.24 01:00,10.24 10:30
32,110.8,912.8,929,26,-71,10.24 01:05,10.24 10:35
32,110.8,914.8,938.8,25,-70,10.24 01:10,10.24 10:40
32,111.4,916.6,948.4,24,-68.2,10.24 01:15,10.24 10:45
32,111.8,918.6,957.2,23,-67,10.24 01:20,10.24 10:50
32,111.8,920.4,965.6,22,-65.2,10.24 01:25,10.24 10:55
32.4,112.4,922,973.6,21,-63.2,10.24 01:30,10.24 11:00
32.8,112.6,923.4,981.2,20,-61.2,10.24 01:35,10.24 11:05
32.8,112.8,925.2,988.2,19,-59.2,10.24 01:40,10.24 11:10
32.8,113,926.4,994.8,18,-57.2,10.24 01:45,10.24 11:15
32.8,113,927.8,1001,17,-55,10.24 01:50,10.24 11:20
33,113.6,928.6,1006.2,16,-52.2,10.24 01:55,10.24 11:25
33.2,113.6,929.8,1011.2,15,-49,10.24 02:00,10.24 11:30
33.4,113.8,930.8,1015.8,14,-45.2,10.24 02:05,10.24 11:35
33.6,122.2,918,1015,13,-41.2,10.24 02:10,10.24 11:40
33.6,141.6,886.4,1006.4,12.8,-37.2,10.24 02:15,10.24 11:45
33.8,155.4,863.4,1000,12,-32.2,10.24 02:20,10.24 11:50
34,176.4,828.6,988.6,11.8,-27,10.24 02:25,10.24 11:55
34.2,167.2,843.6,995.4,11,-21.2,10.24 02:30,10.24 12:00
34.2,166.8,844.2,996.6,10.8,-15,10.24 02:35,10.24 12:05
34.6,170.4,837.2,994,10,-8,10.24 02:40,10.24 12:10
34.6,173.8,830.6,990.8,10,-1,10.24 02:45,10.24 12:15
34.6,176.8,824.2,987.4,10,5.2,10.24 02:50,10.24 12:20
34.6,175.4,825.4,987,10.8,12.2,10.24 02:55,10.24 12:25
34.8,133.2,900.4,1017.4,11,18.2,10.24 03:00,10.24 12:30
34.8,105.2,945,1032.2,11,24.2,10.24 03:05,10.24 12:35
35.2,159.2,852.2,993.6,12,30.2,10.24 03:10,10.24 12:40
35.4,190.2,786.8,958.6,12,35.2,10.24 03:15,10.24 12:45
35.4,144.6,875.6,997.4,13,39.4,10.24 03:20,10.24 12:50
35.4,99.8,949.6,1021.4,14,44.2,10.24 03:25,10.24 12:55
35.6,99,949.6,1017.4,15,47.2,10.24 03:30,10.24 13:00
35.6,98.4,948.6,1012.6,15.8,50.4,10.24 03:35,10.24 13:05
35.6,107.2,932.6,1001.8,16.8,53.2,10.24 03:40,10.24 13:10
35.8,120.8,908.8,987.8,17,56.2,10.24 03:45,10.24 13:15
36,105,934.2,991.2,18,58.2,10.24 03:50,10.24 13:20
36,98,944,988.4,19,61.2,10.24 03:55,10.24 13:25
36.2,110.6,920.4,973,20,63.2,10.24 04:00,10.24 13:30
36.2,124.2,894.6,956.6,21.8,64.2,10.24 04:05,10.24 13:35
36.2,152.6,841,929.4,22.8,66.2,10.24 04:10,10.24 13:40
36.2,167.8,803,903.4,24,68,10.24 04:15,10.24 13:45
36.2,163.4,816.4,904.8,25,69.2,10.24 04:20,10.24 13:50
36.2,146.2,841.6,904,26,70.2,10.24 04:25,10.24 13:55
36.2,125.6,878.8,909,27,72,10.24 04:30,10.24 14:00
36.2,117.6,889.6,903,28,73,10.24 04:35,10.24 14:05
36.2,137.2,848,878,29,74,10.24 04:40,10.24 14:10
36.2,152,812.2,853.6,30,75,10.24 04:45,10.24 14:15
36.2,149.4,813,843.6,31,76,10.24 04:50,10.24 14:20
36.4,153,798.6,826.8,32.8,77,10.24 04:55,10.24 14:25
36.4,146,735.6,758.8,34,78,10.24 05:00,10.24 14:30
36.4,99,733.2,701.2,35,78.2,10.24 05:05,10.24 14:35
36.4,102.8,730.6,694.6,36,79.2,10.24 05:10,10.24 14:40
36.4,110,728.2,690.8,37,80,10.24 05:15,10.24 14:45
36.4,150.8,725.4,721,38,81,10.24 05:20,10.24 14:50
36.4,143.2,783.4,749.2,39,81.2,10.24 05:25,10.24 14:55
36.4,131.4,805.6,744,40.8,82,10.24 05:30,10.24 15:00
36.4,116.8,832.4,739,42,83,10.24 05:35,10.24 15:05
36.4,150.4,740.4,693.6,43,83.2,10.24 05:40,10.24 15:10
36.4,130.2,706.8,639,44,84,10.24 05:45,10.24 15:15
36.4,201,579.2,609.8,45,84.2,10.24 05:50,10.24 15:20
36.4,184.4,579.6,585.4,46,85,10.24 05:55,10.24 15:25
36.4,155.2,689.8,621.6,47,86,10.24 06:00,10.24 15:30
36.2,111,798.6,639.4,49,86.2,10.24 06:05,10.24 15:35
36.2,154.6,673.8,590.2,50,87,10.24 06:10,10.24 15:40
36.2,204.8,511.2,527.2,51,87.2,10.24 06:15,10.24 15:45
36.2,191,540.6,523.2,52,88,10.24 06:20,10.24 15:50
36,151.2,603.8,512.6,53,88.2,10.24 06:25,10.24 15:55
35.8,128.8,682.8,526,54,89,10.24 06:30,10.24 16:00
35.6,110.8,729.8,523.2,55.8,89,10.24 06:35,10.24 16:05
35.6,155.2,566.4,465.8,57,90,10.24 06:40,10.24 16:10
35.6,150,498.4,415.2,58,90,10.24 06:45,10.24 16:15
35.4,120.8,555.8,406.6,59,90.2,10.24 06:50,10.24 16:20
35.2,74.4,644.4,394.8,60,91,10.24 06:55,10.24 16:25
35.2,107.6,550.6,371.8,61,91.2,10.24 07:00,10.24 16:30
35.2,126.4,486.4,350.8,62.8,92,10.24 07:05,10.24 16:35
35.2,126.4,499.4,347.4,64,92.2,10.24 07:10,10.24 16:40
34.6,124.2,510.4,341.2,65,93,10.24 07:15,10.24 16:45
34.4,117.4,505.6,323.2,66,93,10.24 07:20,10.24 16:50
34.4,112,498,305.2,67,94,10.24 07:25,10.24 16:55
34.2,107.8,503,293.4,68,94,10.24 07:30,10.24 17:00
34.2,98,518.8,279.6,69.8,94.2,10.24 07:35,10.24 17:05
34.2,94.8,489.2,257.2,71,95,10.24 07:40,10.24 17:10
34.2,67.6,539.8,236.2,72,95.2,10.24 07:45,10.24 17:15
34,62.4,524.4,216,73,96,10.24 07:50,10.24 17:20
33.8,57.2,508.4,196.2,74,96,10.24 07:55,10.24 17:25
33.8,49,490.4,173.6,75,97,10.24 08:00,10.24 17:30
33.6,44.6,464.2,153.4,76,97,10.24 08:05,10.24 17:35
33.2,57.6,390.4,141.6,78,97.2,10.24 08:10,10.24 17:40
33.2,64.6,330.6,129,79,98,10.24 08:15,10.24 17:45
33,54,312.8,108.8,80,98.2,10.24 08:20,10.24 17:50
33,42.4,318,92,81,99,10.24 08:25,10.24 17:55
33,40.6,244,74.2,82,99,10.24 08:30,10.24 18:00
32.6,34.2,213.4,58.8,83,100,10.24 08:35,10.24 18:05
32.4,28.2,207.8,48.4,84.8,100,10.24 08:40,10.24 18:10
32.2,23.2,132.2,34.8,86,100.2,10.24 08:45,10.24 18:15
32.2,15.8,72.8,22,87,101,10.24 08:50,10.24 18:20
32,9.8,31.2,12.2,88,101.2,10.24 08:55,10.24 18:25
31.6,4.8,6.4,5.2,89,102,10.24 09:00,10.24 18:30
31.4,0,0,0,90,102.2,10.24 09:05,10.24 18:35
31,0,0,0,91,103,10.24 09:10,10.24 18:40
30.6,0,0,0,92,103,10.24 09:15,10.24 18:45
30,0,0,0,93.8,104,10.24 09:20,10.24 18:50
30,0,0,0,95,104,10.24 09:25,10.24 18:55
29.4,0,0,0,96,105,10.24 09:30,10.24 19:00
29.4,0,0,0,97,105,10.24 09:35,10.24 19:05
28.6,0,0,0,98,106,10.24 09:40,10.24 19:10
28.4,0,0,0,99,106,10.24 09:45,10.24 19:15
28,0,0,0,100,107,10.24 09:50,10.24 19:20
27.8,0,0,0,101,107,10.24 09:55,10.24 19:25
27.4,0,0,0,102.8,108,10.24 10:00,10.24 19:30
27.2,0,0,0,104,108.2,10.24 10:05,10.24 19:35
27.2,0,0,0,105,109,10.24 10:10,10.24 19:40
27,0,0,0,106,109.2,10.24 10:15,10.24 19:45
27,0,0,0,107,110,10.24 10:20,10.24 19:50
26.8,0,0,0,108,110.2,10.24 10:25,10.24 19:55
26.8,0,0,0,109,111,10.24 10:30,10.24 20:00
26.8,0,0,0,110,112,10.24 10:35,10.24 20:05
26.8,0,0,0,111,112.2,10.24 10:40,10.24 20:10
26.8,0,0,0,112,113,10.24 10:45,10.24 20:15
26.4,0,0,0,113,114,10.24 10:50,10.24 20:20
26.4,0,0,0,114,114.2,10.24 10:55,10.24 20:25
26.4,0,0,0,115.8,115,10.24 11:00,10.24 20:30
26.2,0,0,0,116.8,116,10.24 11:05,10.24 20:35
26.2,0,0,0,117.8,116.2,10.24 11:10,10.24 20:40
26.2,0,0,0,119,117,10.24 11:15,10.24 20:45
26,0,0,0,120,118,10.24 11:20,10.24 20:50
26,0,0,0,121,119,10.24 11:25,10.24 20:55
26,0,0,0,122,119.2,10.24 11:30,10.24 21:00
26,0,0,0,123,120.2,10.24 11:35,10.24 21:05
26,0,0,0,124,121.2,10.24 11:40,10.24 21:10
26,0,0,0,125,122,10.24 11:45,10.24 21:15
26.2,0,0,0,126,123,10.24 11:50,10.24 21:20
26.2,0,0,0,127,124,10.24 11:55,10.24 21:25
26,0,0,0,127.8,125,10.24 12:00,10.24 21:30
25.8,0,0,0,128.8,126,10.24 12:05,10.24 21:35
25.6,0,0,0,129.8,127,10.24 12:10,10.24 21:40
25.6,0,0,0,130,128,10.24 12:15,10.24 21:45
25.6,0,0,0,131,129,10.24 12:20,10.24 21:50
25.6,0,0,0,132,130,10.24 12:25,10.24 21:55
25.6,0,0,0,133,131.2,10.24 12:30,10.24 22:00
25.6,0,0,0,134,132.2,10.24 12:35,10.24 22:05
25.4,0,0,0,135,134,10.24 12:40,10.24 22:10
25.2,0,0,0,135.8,135,10.24 12:45,10.24 22:15
25,0,0,0,136.8,136.2,10.24 12:50,10.24 22:20
24.8,0,0,0,137,138,10.24 12:55,10.24 22:25
24.8,0,0,0,138,139,10.24 13:00,10.24 22:30
24.6,0,0,0,139,141,10.24 13:05,10.24 22:35
24.6,0,0,0,139.8,142,10.24 13:10,10.24 22:40
24.6,0,0,0,140,144,10.24 13:15,10.24 22:45
24.6,0,0,0,141,145.2,10.24 13:20,10.24 22:50
24.8,0,0,0,141.8,147,10.24 13:25,10.24 22:55
24.8,0,0,0,142,149,10.24 13:30,10.24 23:00
24.8,0,0,0,142.8,150.2,10.24 13:35,10.24 23:05
24.8,0,0,0,143,152,10.24 13:40,10.24 23:10
24.8,0,0,0,144,154,10.24 13:45,10.24 23:15
24.8,0,0,0,144,156,10.24 13:50,10.24 23:20
24.8,0,0,0,145,158,10.24 13:55,10.24 23:25
24.8,0,0,0,145,160,10.24 14:00,10.24 23:30
24.8,0,0,0,145.8,162,10.24 14:05,10.24 23:35
24.8,0,0,0,146,164,10.24 14:10,10.24 23:40
24.8,0,0,0,146,166,10.24 14:15,10.24 23:45
24.6,0,0,0,146.8,168.2,10.24 14:20,10.24 23:50
24.6,0,0,0,146.8,171,10.24 14:25,10.24 23:55
24.6,0,0,0,147,173,10.24 14:30,10.25 0:00
24.6,0,0,0,147,175,10.24 14:35,10.25 0:05
24.6,0,0,0,147,177,10.24 14:40,10.25 0:10
24.6,0,0,0,147,180,10.24 14:45,10.25 0:15
24.6,0,0,0,147,-178,10.24 14:50,10.25 0:20
24.6,0,0,0,147,-176,10.24 14:55,10.25 0:25
24.6,0,0,0,147,-174,10.24 15:00,10.25 0:30
24.2,0,0,0,146.8,-172,10.24 15:05,10.25 0:35
23.8,0,0,0,146.8,-169,10.24 15:10,10.25 0:40
23.6,0,0,0,146,-167,10.24 15:15,10.25 0:45
23.6,0,0,0,146,-165,10.24 15:20,10.25 0:50
23.6,0,0,0,145.8,-163,10.24 15:25,10.25 0:55
23.6,0,0,0,145,-161,10.24 15:30,10.25 1:00
23.6,0,0,0,145,-159,10.24 15:35,10.25 1:05
23.2,0,0,0,144.8,-157,10.24 15:40,10.25 1:10
23.2,0,0,0,144,-155,10.24 15:45,10.25 1:15
23.2,0,0,0,143.8,-153,10.24 15:50,10.25 1:20
23.2,0,0,0,143,-151,10.24 15:55,10.25 1:25
23.2,0,0,0,142,-149.2,10.24 16:00,10.25 1:30
23.2,0,0,0,142,-148,10.24 16:05,10.25 1:35
23,0,0,0,141,-146,10.24 16:10,10.25 1:40
23,0,0,0,140.8,-144.2,10.24 16:15,10.25 1:45
22.8,0,0,0,140,-143,10.24 16:20,10.25 1:50
22.8,0,0,0,139,-141,10.24 16:25,10.25 1:55
22.4,0,0,0,138,-140,10.24 16:30,10.25 2:00
22.4,0,0,0,137.8,-138.2,10.24 16:35,10.25 2:05
22.4,0,0,0,137,-137,10.24 16:40,10.25 2:10
22.4,0,0,0,136,-136,10.24 16:45,10.25 2:15
22.4,0,0,0,135,-134.2,10.24 16:50,10.25 2:20
22.4,0,0,0,134,-133,10.24 16:55,10.25 2:25
22.2,0,0,0,133,-132,10.24 17:00,10.25 2:30
22.2,0,0,0,132.8,-131,10.24 17:05,10.25 2:35
22.2,0,0,0,131.8,-129.2,10.24 17:10,10.25 2:40
22.2,0,0,0,131,-128.2,10.24 17:15,10.25 2:45
22.2,0,0,0,130,-127.2,10.24 17:20,10.25 2:50
22,0,0,0,129,-126.2,10.24 17:25,10.25 2:55
22,0,0,0,128,-125.2,10.24 17:30,10.25 3:00
22,0,0,0,127,-124.2,10.24 17:35,10.25 3:05
22,0,0,0,126,-123.2,10.24 17:40,10.25 3:10
22,0,0,0,125,-122.2,10.24 17:45,10.25 3:15
22,0,0,0,124,-122,10.24 17:50,10.25 3:20
21.8,0,0,0,123,-121,10.24 17:55,10.25 3:25
21.8,0,0,0,122,-120,10.24 18:00,10.25 3:30
21.8,0,0,0,121,-119,10.24 18:05,10.25 3:35
21.8,0,0,0,120,-118.2,10.24 18:10,10.25 3:40
21.8,0,0,0,119,-118,10.24 18:15,10.25 3:45
21.8,0,0,0,118,-117,10.24 18:20,10.25 3:50
21.8,0,0,0,117,-116,10.24 18:25,10.25 3:55
21.6,0,0,0,116,-115.2,10.24 18:30,10.25 4:00
21.4,0,0,0,115,-115,10.24 18:35,10.25 4:05
21.2,0,0,0,114,-114,10.24 18:40,10.25 4:10
21.2,0,0,0,113,-113.2,10.24 18:45,10.25 4:15
21.2,0,0,0,112,-113,10.24 18:50,10.25 4:20
21.2,0,0,0,110.8,-112,10.24 18:55,10.25 4:25
