air_temp,dhi,dni,ghi,zenith,azimuth,Period_Start,ACST_Start
34.4,156.4,681.8,723,34,110,10.23 04:00,10.23 13:30
34.4,157.8,678.2,713.8,35,110,10.23 04:05,10.23 13:35
34.6,167,653.6,695.6,36,109,10.23 04:10,10.23 13:40
34.6,189,599.2,666.6,37,109,10.23 04:15,10.23 13:45
34.6,171,627.2,663.2,38,109,10.23 04:20,10.23 13:50
34.6,158,642,653.2,39,109,10.23 04:25,10.23 13:55
34.6,158.2,633.4,639,41,109,10.23 04:30,10.23 14:00
34.6,158.6,621.4,622.2,42,109,10.23 04:35,10.23 14:05
34.6,152.8,622.6,609,43,108,10.23 04:40,10.23 14:10
34.6,157.6,606.2,593,44,108,10.23 04:45,10.23 14:15
34.8,164,583,574.8,45,108,10.23 04:50,10.23 14:20
34.8,168.6,560.6,555.2,46,108,10.23 04:55,10.23 14:25
34.6,176.2,523.6,530,48,108,10.23 05:00,10.23 14:30
34.4,186,480.2,503,49,108,10.23 05:05,10.23 14:35
34.4,188.6,446.2,476.6,50,108,10.23 05:10,10.23 14:40
34.4,189,416.4,451.2,51,108,10.23 05:15,10.23 14:45
34.4,178.8,412.8,432.4,52,108,10.23 05:20,10.23 14:50
34.4,166.6,406.4,409.6,53,108,10.23 05:25,10.23 14:55
34.4,159.4,407.4,396.8,54,108,10.23 05:30,10.23 15:00
34.4,153.4,406.6,383.2,56,108,10.23 05:35,10.23 15:05
34,157.4,405.4,379.8,57,108,10.23 05:40,10.23 15:10
34,139.6,438.2,372.6,58,108,10.23 05:45,10.23 15:15
34,144.4,400,350,59,108,10.23 05:50,10.23 15:20
33.8,157.8,332,323.2,60,109,10.23 05:55,10.23 15:25
33.6,148.6,329.2,306.6,61,109,10.23 06:00,10.23 15:30
33.6,132.4,341.2,290.4,62,109,10.23 06:05,10.23 15:35
33.6,138.6,284,264.8,64,109,10.23 06:10,10.23 15:40
33.6,142,235.4,242.4,65,109,10.23 06:15,10.23 15:45
33.6,147.4,196,227.4,66,109,10.23 06:20,10.23 15:50
33.4,147.6,170.6,214.2,67,109,10.23 06:25,10.23 15:55
33.4,137.2,194.8,209.6,68,109,10.23 06:30,10.23 16:00
33.4,124.8,222,203.2,69,110,10.23 06:35,10.23 16:05
33.4,125.6,164.4,180.8,70,110,10.23 06:40,10.23 16:10
33.2,105,182.2,162.2,72,110,10.23 06:45,10.23 16:15
33,100,183.2,154.4,73,110,10.23 06:50,10.23 16:20
33,94.2,184.6,145.4,74,110,10.23 06:55,10.23 16:25
33,85,213.8,140.4,75,110,10.23 07:00,10.23 16:30
32.8,70,270.2,134.8,76,111,10.23 07:05,10.23 16:35
32.8,67.2,224.2,116.6,77,111,10.23 07:10,10.23 16:40
32.8,64.8,174,100,78,111,10.23 07:15,10.23 16:45
32.8,59.6,145.6,86.2,80,111,10.23 07:20,10.23 16:50
32.8,53.4,122.6,73.4,81,112,10.23 07:25,10.23 16:55
32.6,46.2,138,66,82,112,10.23 07:30,10.23 17:00
32.4,39.2,129,55.2,83,112,10.23 07:35,10.23 17:05
32.2,34.4,73.6,42,84,112,10.23 07:40,10.23 17:10
32,25.8,38,29.2,85,113,10.23 07:45,10.23 17:15
31.6,19,13.8,20.2,86,113,10.23 07:50,10.23 17:20
31.4,11.6,5.8,12,87,113,10.23 07:55,10.23 17:25
31,6.2,1.4,6.4,88,113,10.23 08:00,10.23 17:30
31,1.4,0,1.4,90,114,10.23 08:05,10.23 17:35
31,0,0,0,91,114,10.23 08:10,10.23 17:40
30.8,0,0,0,92,114,10.23 08:15,10.23 17:45
30.6,0,0,0,93,115,10.23 08:20,10.23 17:50
30.4,0,0,0,94,115,10.23 08:25,10.23 17:55
30.4,0,0,0,95,115,10.23 08:30,10.23 18:00
30.2,0,0,0,96,116,10.23 08:35,10.23 18:05
30,0,0,0,97,116,10.23 08:40,10.23 18:10
30,0,0,0,98,117,10.23 08:45,10.23 18:15
30,0,0,0,99,117,10.23 08:50,10.23 18:20
30,0,0,0,101,117,10.23 08:55,10.23 18:25
30,0,0,0,102,118,10.23 09:00,10.23 18:30
30,0,0,0,103,118,10.23 09:05,10.23 18:35
30,0,0,0,104,119,10.23 09:10,10.23 18:40
30,0,0,0,105,119,10.23 09:15,10.23 18:45
